"EnsID.y","EnsID","EnsName.x","GeneClassUpdate.x","EnsName.y","GeneClassUpdate.y","pairs","AbsDistLnc_PCG","DistLnc_PCG","str.x","str.y","LncRNA-PCG Relationship"
"ENSG00000140853.15","ENSG00000260823.1","RP11-249C24.10","Bona fide lncRNA","NLRC5","Protein coding","ENSG00000260823.1-ENSG00000140853.15",378.123,-378.123,"-","+","Intergenic"
"ENSG00000140931.19","ENSG00000270049.2","RP11-297D21.4","Bona fide lncRNA","CMTM3","Protein coding","ENSG00000270049.2-ENSG00000140931.19",876.72,876.72,"+","+","Intergenic"
"ENSG00000140931.19","ENSG00000276075.1","CTD-2012K14.8","Bona fide lncRNA","CMTM3","Protein coding","ENSG00000276075.1-ENSG00000140931.19",923.968,923.968,"-","+","Intergenic"
"ENSG00000140939.14","ENSG00000276075.1","CTD-2012K14.8","Bona fide lncRNA","NOL3","Protein coding","ENSG00000276075.1-ENSG00000140939.14",354.678,354.678,"-","+","Intergenic"
"ENSG00000140939.14","ENSG00000270049.2","RP11-297D21.4","Bona fide lncRNA","NOL3","Protein coding","ENSG00000270049.2-ENSG00000140939.14",307.43,307.43,"+","+","Intergenic"
"ENSG00000140941.12","ENSG00000270006.2","RP11-178L8.7","Bona fide lncRNA","MAP1LC3B","Protein coding","ENSG00000270006.2-ENSG00000140941.12",74.291,-74.291,"+","+","Intergenic"
"ENSG00000140941.12","ENSG00000261327.4","RP11-863P13.3","Bona fide lncRNA","MAP1LC3B","Protein coding","ENSG00000261327.4-ENSG00000140941.12",786.607,786.607,"-","+","Intergenic"
"ENSG00000140941.12","ENSG00000260944.1","FOXC2-AS1","Bona fide lncRNA","MAP1LC3B","Protein coding","ENSG00000260944.1-ENSG00000140941.12",824.039,-824.039,"-","+","Intergenic"
"ENSG00000140941.12","MSTRG.12913",NA,"Bona fide lncRNA","MAP1LC3B","Protein coding","MSTRG.12913-ENSG00000140941.12",709.718,-709.718,"+","+","Intergenic"
"ENSG00000140941.12","MSTRG.12915",NA,"Bona fide lncRNA","MAP1LC3B","Protein coding","MSTRG.12915-ENSG00000140941.12",459.417,-459.417,"-","+","Intergenic"
"ENSG00000140941.12","MSTRG.12914",NA,"Bona fide lncRNA","MAP1LC3B","Protein coding","MSTRG.12914-ENSG00000140941.12",627.764,-627.764,"-","+","Intergenic"
"ENSG00000140948.11","ENSG00000261327.4","RP11-863P13.3","Bona fide lncRNA","ZCCHC14","Protein coding","ENSG00000261327.4-ENSG00000140948.11",686.896,686.896,"-","-","Intergenic"
"ENSG00000140948.11","MSTRG.12913",NA,"Bona fide lncRNA","ZCCHC14","Protein coding","MSTRG.12913-ENSG00000140948.11",728.957,-728.957,"+","-","Intergenic"
"ENSG00000140948.11","ENSG00000270006.2","RP11-178L8.7","Bona fide lncRNA","ZCCHC14","Protein coding","ENSG00000270006.2-ENSG00000140948.11",93.53,-93.53,"+","-","Intergenic"
"ENSG00000140948.11","MSTRG.12914",NA,"Bona fide lncRNA","ZCCHC14","Protein coding","MSTRG.12914-ENSG00000140948.11",647.003,-647.003,"-","-","Intergenic"
"ENSG00000140948.11","MSTRG.12915",NA,"Bona fide lncRNA","ZCCHC14","Protein coding","MSTRG.12915-ENSG00000140948.11",478.656,-478.656,"-","-","Intergenic"
"ENSG00000140948.11","ENSG00000260944.1","FOXC2-AS1","Bona fide lncRNA","ZCCHC14","Protein coding","ENSG00000260944.1-ENSG00000140948.11",843.278,-843.278,"-","-","Intergenic"
"ENSG00000140987.19","ENSG00000260565.6","ERVK13-1","Bona fide lncRNA","ZSCAN32","TF","ENSG00000260565.6-ENSG00000140987.19",710.617,-710.617,"-","-","Intergenic"
"ENSG00000140987.19","ENSG00000263072.6","ZNF213-AS1","Bona fide lncRNA","ZSCAN32","TF","ENSG00000263072.6-ENSG00000140987.19",249.179,-249.179,"-","-","Intergenic"
"ENSG00000140987.19","ENSG00000261971.6","MMP25-AS1","Bona fide lncRNA","ZSCAN32","TF","ENSG00000261971.6-ENSG00000140987.19",324.691,-324.691,"-","-","Intergenic"
"ENSG00000140987.19","ENSG00000262185.1","RP11-462G12.1","Bona fide lncRNA","ZSCAN32","TF","ENSG00000262185.1-ENSG00000140987.19",549.379,549.379,"-","-","Intergenic"
"ENSG00000140988.15","ENSG00000260778.5","RP11-304L19.13","Bona fide lncRNA","RPS2","Protein coding","ENSG00000260778.5-ENSG00000140988.15",303.295,303.295,"+","-","Intergenic"
"ENSG00000140988.15","ENSG00000260565.6","ERVK13-1","Bona fide lncRNA","RPS2","Protein coding","ENSG00000260565.6-ENSG00000140988.15",700.49,700.49,"-","-","Intergenic"
"ENSG00000140988.15","ENSG00000260260.1","SNHG19","Bona fide lncRNA","RPS2","Protein coding","ENSG00000260260.1-ENSG00000140988.15",190.498,190.498,"-","-","Intergenic"
"ENSG00000140990.14","ENSG00000260778.5","RP11-304L19.13","Bona fide lncRNA","NDUFB10","Protein coding","ENSG00000260778.5-ENSG00000140990.14",308.612,308.612,"+","+","Intergenic"
"ENSG00000140990.14","ENSG00000260565.6","ERVK13-1","Bona fide lncRNA","NDUFB10","Protein coding","ENSG00000260565.6-ENSG00000140990.14",705.807,705.807,"-","+","Intergenic"
"ENSG00000140990.14","ENSG00000260260.1","SNHG19","Bona fide lncRNA","NDUFB10","Protein coding","ENSG00000260260.1-ENSG00000140990.14",195.815,195.815,"-","+","Intergenic"
"ENSG00000140992.18","ENSG00000260260.1","SNHG19","Bona fide lncRNA","PDPK1","Protein coding","ENSG00000260260.1-ENSG00000140992.18",382.606,-382.606,"-","+","Intergenic"
"ENSG00000140992.18","ENSG00000260778.5","RP11-304L19.13","Bona fide lncRNA","PDPK1","Protein coding","ENSG00000260778.5-ENSG00000140992.18",269.301,-269.301,"+","+","Intergenic"
"ENSG00000140992.18","ENSG00000260565.6","ERVK13-1","Bona fide lncRNA","PDPK1","Protein coding","ENSG00000260565.6-ENSG00000140992.18",127.329,127.329,"-","+","Intergenic"
"ENSG00000140992.18","ENSG00000263072.6","ZNF213-AS1","Bona fide lncRNA","PDPK1","Protein coding","ENSG00000263072.6-ENSG00000140992.18",591.278,591.278,"-","+","Intergenic"
"ENSG00000140992.18","ENSG00000261971.6","MMP25-AS1","Bona fide lncRNA","PDPK1","Protein coding","ENSG00000261971.6-ENSG00000140992.18",520.426,520.426,"-","+","Intergenic"
"ENSG00000140993.10","ENSG00000262185.1","RP11-462G12.1","Bona fide lncRNA","TIGD7","TF","ENSG00000262185.1-ENSG00000140993.10",644.799,644.799,"-","-","Intergenic"
"ENSG00000140993.10","ENSG00000263072.6","ZNF213-AS1","Bona fide lncRNA","TIGD7","TF","ENSG00000263072.6-ENSG00000140993.10",170.268,-170.268,"-","-","Intergenic"
"ENSG00000140993.10","ENSG00000261971.6","MMP25-AS1","Bona fide lncRNA","TIGD7","TF","ENSG00000261971.6-ENSG00000140993.10",245.78,-245.78,"-","-","Intergenic"
"ENSG00000140993.10","ENSG00000260565.6","ERVK13-1","Bona fide lncRNA","TIGD7","TF","ENSG00000260565.6-ENSG00000140993.10",631.706,-631.706,"-","-","Intergenic"
"ENSG00000140995.16","ENSG00000260923.6","LINC02193","Bona fide lncRNA","DEF8","Protein coding","ENSG00000260923.6-ENSG00000140995.16",272.653,272.653,"+","+","Intergenic"
"ENSG00000141002.19","ENSG00000260923.6","LINC02193","Bona fide lncRNA","TCF25","Protein coding","ENSG00000260923.6-ENSG00000141002.19",312.482,312.482,"+","+","Intergenic"
"ENSG00000141012.12","ENSG00000261327.4","RP11-863P13.3","Bona fide lncRNA","GALNS","Protein coding","ENSG00000261327.4-ENSG00000141012.12",669.732,-669.732,"-","-","Intergenic"
"ENSG00000141012.12","ENSG00000260630.6","SNAI3-AS1","Bona fide lncRNA","GALNS","Protein coding","ENSG00000260630.6-ENSG00000141012.12",171.722,-171.722,"+","-","Intergenic"
"ENSG00000141013.16","ENSG00000260923.6","LINC02193","Bona fide lncRNA","GAS8","Protein coding","ENSG00000260923.6-ENSG00000141013.16",185.716,185.716,"+","+","Intergenic"
"ENSG00000141027.20","ENSG00000265519.1","CTD-3157E16.1","Bona fide lncRNA","NCOR1","Protein coding","ENSG00000265519.1-ENSG00000141027.20",427.324,-427.324,"-","-","Intergenic"
"ENSG00000141027.20","ENSG00000175061.17","LRRC75A-AS1","Bona fide lncRNA","NCOR1","Protein coding","ENSG00000175061.17-ENSG00000141027.20",223.437,223.437,"+","-","Intergenic"
"ENSG00000141030.12","ENSG00000175061.17","LRRC75A-AS1","Bona fide lncRNA","COPS3","CC","ENSG00000175061.17-ENSG00000141030.12",841.925,-841.925,"+","-","Intergenic"
"ENSG00000141040.14","ENSG00000265519.1","CTD-3157E16.1","Bona fide lncRNA","ZNF287","TF","ENSG00000265519.1-ENSG00000141040.14",775.059,-775.059,"-","-","Intergenic"
"ENSG00000141040.14","ENSG00000175061.17","LRRC75A-AS1","Bona fide lncRNA","ZNF287","TF","ENSG00000175061.17-ENSG00000141040.14",123.943,-123.943,"+","-","Intergenic"
"ENSG00000141084.10","ENSG00000270049.2","RP11-297D21.4","Bona fide lncRNA","RANBP10","Protein coding","ENSG00000270049.2-ENSG00000141084.10",325.173,-325.173,"+","-","Intergenic"
"ENSG00000141084.10","ENSG00000276075.1","CTD-2012K14.8","Bona fide lncRNA","RANBP10","Protein coding","ENSG00000276075.1-ENSG00000141084.10",276.853,-276.853,"-","-","Intergenic"
"ENSG00000141098.12","ENSG00000276075.1","CTD-2012K14.8","Bona fide lncRNA","GFOD2","Protein coding","ENSG00000276075.1-ENSG00000141098.12",147.78,-147.78,"-","-","Intergenic"
"ENSG00000141098.12","ENSG00000270049.2","RP11-297D21.4","Bona fide lncRNA","GFOD2","Protein coding","ENSG00000270049.2-ENSG00000141098.12",196.1,-196.1,"+","-","Intergenic"
"ENSG00000141219.15","MSTRG.14687",NA,"Bona fide lncRNA","C17orf80","Protein coding","MSTRG.14687-ENSG00000141219.15",639.572,-639.572,"-","+","Intergenic"
"ENSG00000141252.19","ENSG00000236618.2","PITPNA-AS1","Bona fide lncRNA","VPS53","Protein coding","ENSG00000236618.2-ENSG00000141252.19",802.085,802.085,"+","-","Intergenic"
"ENSG00000141258.12","ENSG00000186594.14","MIR22HG","Bona fide lncRNA","SGSM2","TF","ENSG00000186594.14-ENSG00000141258.12",620.324,-620.324,"-","+","Intergenic"
"ENSG00000141258.12","ENSG00000236618.2","PITPNA-AS1","Bona fide lncRNA","SGSM2","TF","ENSG00000236618.2-ENSG00000141258.12",820.567,-820.567,"+","+","Intergenic"
"ENSG00000141279.15","ENSG00000264920.1","RP11-6N17.4","Bona fide lncRNA","NPEPPS","Protein coding","ENSG00000264920.1-ENSG00000141279.15",310.055,310.055,"-","+","Intergenic"
"ENSG00000141279.15","ENSG00000234494.7","SP2-AS1","Bona fide lncRNA","NPEPPS","Protein coding","ENSG00000234494.7-ENSG00000141279.15",355.645,355.645,"-","+","Intergenic"
"ENSG00000141279.15","ENSG00000230148.8","HOXB-AS1","Bona fide lncRNA","NPEPPS","Protein coding","ENSG00000230148.8-ENSG00000141279.15",957.837,957.837,"+","+","Intergenic"
"ENSG00000141295.13","ENSG00000264920.1","RP11-6N17.4","Bona fide lncRNA","SCRN2","Protein coding","ENSG00000264920.1-ENSG00000141295.13",54.436,54.436,"-","-","Intergenic"
"ENSG00000141295.13","ENSG00000230148.8","HOXB-AS1","Bona fide lncRNA","SCRN2","Protein coding","ENSG00000230148.8-ENSG00000141295.13",702.218,702.218,"+","-","Intergenic"
"ENSG00000141295.13","ENSG00000234494.7","SP2-AS1","Bona fide lncRNA","SCRN2","Protein coding","ENSG00000234494.7-ENSG00000141295.13",100.026,100.026,"-","-","Intergenic"
"ENSG00000141349.8","MSTRG.14105",NA,"Bona fide lncRNA","G6PC3","Protein coding","MSTRG.14105-ENSG00000141349.8",818.716,-818.716,"-","+","Intergenic"
"ENSG00000141349.8","MSTRG.14117",NA,"Bona fide lncRNA","G6PC3","Protein coding","MSTRG.14117-ENSG00000141349.8",755.023,-755.023,"+","+","Intergenic"
"ENSG00000141349.8","ENSG00000267080.5","ASB16-AS1","Bona fide lncRNA","G6PC3","Protein coding","ENSG00000267080.5-ENSG00000141349.8",102.579,102.579,"-","+","Intergenic"
"ENSG00000141349.8","MSTRG.14107",NA,"Bona fide lncRNA","G6PC3","Protein coding","MSTRG.14107-ENSG00000141349.8",819.381,-819.381,"+","+","Intergenic"
"ENSG00000141367.11","ENSG00000267248.1","CTD-2319I12.4","Bona fide lncRNA","CLTC","Protein coding","ENSG00000267248.1-ENSG00000141367.11",444.747,444.747,"-","+","Intergenic"
"ENSG00000141376.22","ENSG00000267248.1","CTD-2319I12.4","Bona fide lncRNA","BCAS3","Protein coding","ENSG00000267248.1-ENSG00000141376.22",542.204,-542.204,"-","+","Intergenic"
"ENSG00000141376.22","ENSG00000267280.5","TBX2-AS1","Bona fide lncRNA","BCAS3","Protein coding","ENSG00000267280.5-ENSG00000141376.22",309.557,309.557,"-","+","Intergenic"
"ENSG00000141378.14","ENSG00000267248.1","CTD-2319I12.4","Bona fide lncRNA","PTRH2","Protein coding","ENSG00000267248.1-ENSG00000141378.14",421.055,421.055,"-","-","Intergenic"
"ENSG00000141446.10","ENSG00000266010.1","GATA6-AS1","Bona fide lncRNA","ESCO1","Protein coding","ENSG00000266010.1-ENSG00000141446.10",567.058,567.058,"-","-","Intergenic"
"ENSG00000141448.8","ENSG00000266010.1","GATA6-AS1","Bona fide lncRNA","GATA6","TF","ENSG00000266010.1-ENSG00000141448.8",0.475,-0.475,"-","+","Bidirectional"
"ENSG00000141499.16","ENSG00000215067.9","ALOX12-AS1","Bona fide lncRNA","WRAP53","CC","ENSG00000215067.9-ENSG00000141499.16",673.952,-673.952,"-","+","Intergenic"
"ENSG00000141499.16","ENSG00000267532.5","MIR497HG","Bona fide lncRNA","WRAP53","CC","ENSG00000267532.5-ENSG00000141499.16",666.671,-666.671,"-","+","Intergenic"
"ENSG00000141504.11","ENSG00000215067.9","ALOX12-AS1","Bona fide lncRNA","SAT2","Protein coding","ENSG00000215067.9-ENSG00000141504.11",615.456,-615.456,"-","-","Intergenic"
"ENSG00000141504.11","ENSG00000267532.5","MIR497HG","Bona fide lncRNA","SAT2","Protein coding","ENSG00000267532.5-ENSG00000141504.11",608.175,-608.175,"-","-","Intergenic"
"ENSG00000141510.16","ENSG00000215067.9","ALOX12-AS1","Bona fide lncRNA","TP53","TF","ENSG00000215067.9-ENSG00000141510.16",675.138,-675.138,"-","-","Intergenic"
"ENSG00000141510.16","ENSG00000267532.5","MIR497HG","Bona fide lncRNA","TP53","TF","ENSG00000267532.5-ENSG00000141510.16",667.857,-667.857,"-","-","Intergenic"
"ENSG00000141519.14","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","CCDC40","Protein coding","ENSG00000226137.5-ENSG00000141519.14",994.568,994.568,"-","+","Intergenic"
"ENSG00000141522.11","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","ARHGDIA","Protein coding","ENSG00000226137.5-ENSG00000141522.11",836.093,-836.093,"-","-","Intergenic"
"ENSG00000141522.11","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","ARHGDIA","Protein coding","ENSG00000265688.1-ENSG00000141522.11",56.423,56.423,"+","-","Intergenic"
"ENSG00000141526.16","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","SLC16A3","Protein coding","ENSG00000265688.1-ENSG00000141526.16",301.203,-301.203,"+","+","Intergenic"
"ENSG00000141542.10","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","RAB40B","Protein coding","ENSG00000265688.1-ENSG00000141542.10",731.93,-731.93,"+","-","Intergenic"
"ENSG00000141542.10","MSTRG.15020",NA,"Bona fide lncRNA","RAB40B","Protein coding","MSTRG.15020-ENSG00000141542.10",541.888,541.888,"+","-","Intergenic"
"ENSG00000141543.9","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","EIF4A3","Protein coding","ENSG00000226137.5-ENSG00000141543.9",887.39,887.39,"-","-","Intergenic"
"ENSG00000141551.14","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","CSNK1D","Protein coding","ENSG00000265688.1-ENSG00000141551.14",345.295,-345.295,"+","-","Intergenic"
"ENSG00000141551.14","MSTRG.15020",NA,"Bona fide lncRNA","CSNK1D","Protein coding","MSTRG.15020-ENSG00000141551.14",966.885,966.885,"+","-","Intergenic"
"ENSG00000141552.17","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","ANAPC11","Protein coding","ENSG00000226137.5-ENSG00000141552.17",856.839,-856.839,"-","+","Intergenic"
"ENSG00000141552.17","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","ANAPC11","Protein coding","ENSG00000265688.1-ENSG00000141552.17",36.083,36.083,"+","+","Intergenic"
"ENSG00000141556.20","MSTRG.15020",NA,"Bona fide lncRNA","TBCD","Protein coding","MSTRG.15020-ENSG00000141556.20",303.4,303.4,"+","+","Intergenic"
"ENSG00000141556.20","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","TBCD","Protein coding","ENSG00000265688.1-ENSG00000141556.20",824.235,-824.235,"+","+","Intergenic"
"ENSG00000141560.14","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","FN3KRP","CC","ENSG00000265688.1-ENSG00000141560.14",788.854,-788.854,"+","+","Intergenic"
"ENSG00000141560.14","MSTRG.15020",NA,"Bona fide lncRNA","FN3KRP","CC","MSTRG.15020-ENSG00000141560.14",523.933,523.933,"+","+","Intergenic"
"ENSG00000141562.17","MSTRG.15020",NA,"Bona fide lncRNA","NARF","Protein coding","MSTRG.15020-ENSG00000141562.17",781.902,781.902,"+","+","Intergenic"
"ENSG00000141562.17","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","NARF","Protein coding","ENSG00000265688.1-ENSG00000141562.17",530.356,-530.356,"+","+","Intergenic"
"ENSG00000141564.13","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","RPTOR","Protein coding","ENSG00000226137.5-ENSG00000141564.13",111.075,111.075,"-","+","Intergenic"
"ENSG00000141568.20","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","FOXK2","TF","ENSG00000265688.1-ENSG00000141568.20",591.884,-591.884,"+","+","Intergenic"
"ENSG00000141568.20","MSTRG.15020",NA,"Bona fide lncRNA","FOXK2","TF","MSTRG.15020-ENSG00000141568.20",681.252,681.252,"+","+","Intergenic"
"ENSG00000141569.10","ENSG00000163597.14","SNHG16","Bona fide lncRNA","TRIM65","Protein coding","ENSG00000163597.14-ENSG00000141569.10",660.767,660.767,"+","-","Intergenic"
"ENSG00000141574.7","MSTRG.15020",NA,"Bona fide lncRNA","SECTM1","Protein coding","MSTRG.15020-ENSG00000141574.7",906.618,906.618,"+","-","Intergenic"
"ENSG00000141574.7","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","SECTM1","Protein coding","ENSG00000265688.1-ENSG00000141574.7",405.919,-405.919,"+","-","Intergenic"
"ENSG00000141577.13","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","CEP131","Protein coding","ENSG00000265688.1-ENSG00000141577.13",704.83,704.83,"+","-","Intergenic"
"ENSG00000141577.13","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","CEP131","Protein coding","ENSG00000226137.5-ENSG00000141577.13",157.495,-157.495,"-","-","Intergenic"
"ENSG00000141580.15","MSTRG.15020",NA,"Bona fide lncRNA","WDR45B","Protein coding","MSTRG.15020-ENSG00000141580.15",592.081,592.081,"+","-","Intergenic"
"ENSG00000141580.15","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","WDR45B","Protein coding","ENSG00000265688.1-ENSG00000141580.15",720.706,-720.706,"+","-","Intergenic"
"ENSG00000141627.13","ENSG00000267322.2","SNHG22","Bona fide lncRNA","DYM","Protein coding","ENSG00000267322.2-ENSG00000141627.13",310.196,310.196,"+","-","Intergenic"
"ENSG00000141644.17","ENSG00000267322.2","SNHG22","Bona fide lncRNA","MBD1","TF","ENSG00000267322.2-ENSG00000141644.17",459.04,-459.04,"+","-","Intergenic"
"ENSG00000141664.9","ENSG00000267390.1","RP11-635N19.1","Bona fide lncRNA","ZCCHC2","Protein coding","ENSG00000267390.1-ENSG00000141664.9",840.439,840.439,"+","+","Intergenic"
"ENSG00000141664.9","ENSG00000267279.1","RP11-879F14.2","Bona fide lncRNA","ZCCHC2","Protein coding","ENSG00000267279.1-ENSG00000141664.9",916.091,-916.091,"-","+","Intergenic"
"ENSG00000141696.12","ENSG00000197291.8","RAMP2-AS1","Bona fide lncRNA","P3H4","Protein coding","ENSG00000197291.8-ENSG00000141696.12",948.513,948.513,"-","-","Intergenic"
"ENSG00000141698.16","ENSG00000197291.8","RAMP2-AS1","Bona fide lncRNA","NT5C3B","Protein coding","ENSG00000197291.8-ENSG00000141698.16",924.859,924.859,"-","-","Intergenic"
"ENSG00000141699.10","ENSG00000197291.8","RAMP2-AS1","Bona fide lncRNA","FAM134C","Protein coding","ENSG00000197291.8-ENSG00000141699.10",151.731,151.731,"-","-","Intergenic"
"ENSG00000141699.10","MSTRG.14107",NA,"Bona fide lncRNA","FAM134C","Protein coding","MSTRG.14107-ENSG00000141699.10",641.954,641.954,"+","-","Intergenic"
"ENSG00000141699.10","MSTRG.14117",NA,"Bona fide lncRNA","FAM134C","Protein coding","MSTRG.14117-ENSG00000141699.10",706.326,706.326,"+","-","Intergenic"
"ENSG00000141699.10","MSTRG.14105",NA,"Bona fide lncRNA","FAM134C","Protein coding","MSTRG.14105-ENSG00000141699.10",642.633,642.633,"-","-","Intergenic"
"ENSG00000141736.13","ENSG00000265666.1","RARA-AS1","Bona fide lncRNA","ERBB2","Protein coding","ENSG00000265666.1-ENSG00000141736.13",643.056,643.056,"-","+","Intergenic"
"ENSG00000141741.11","ENSG00000265666.1","RARA-AS1","Bona fide lncRNA","MIEN1","Protein coding","ENSG00000265666.1-ENSG00000141741.11",612.349,612.349,"-","-","Intergenic"
"ENSG00000141753.6","ENSG00000265666.1","RARA-AS1","Bona fide lncRNA","IGFBP4","Protein coding","ENSG00000265666.1-ENSG00000141753.6",2.455,-2.455,"-","+","Bidirectional"
"ENSG00000141756.18","ENSG00000197291.8","RAMP2-AS1","Bona fide lncRNA","FKBP10","Protein coding","ENSG00000197291.8-ENSG00000141756.18",940.674,940.674,"-","+","Intergenic"
"ENSG00000141837.19","ENSG00000267519.5","CTD-3252C9.4","Bona fide lncRNA","CACNA1A","Protein coding","ENSG00000267519.5-ENSG00000141837.19",203.264,203.264,"-","-","Intergenic"
"ENSG00000141854.9","ENSG00000267519.5","CTD-3252C9.4","Bona fide lncRNA","MISP3","Protein coding","ENSG00000267519.5-ENSG00000141854.9",230.341,-230.341,"-","+","Intergenic"
"ENSG00000141858.11","ENSG00000267519.5","CTD-3252C9.4","Bona fide lncRNA","SAMD1","Protein coding","ENSG00000267519.5-ENSG00000141858.11",248.173,-248.173,"-","-","Intergenic"
"ENSG00000141933.9","ENSG00000266990.1","LLNLR-284B4.2","Bona fide lncRNA","TPGS1","Protein coding","ENSG00000266990.1-ENSG00000141933.9",495.257,495.257,"-","+","Intergenic"
