"geneID","AnchorGene","CAT_geneClassII","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG","pairs"
"ENSG00000273173.1","ENSG00000224078.8","coding_mRNA",25039898,24954979,84.919,84.919,"ENSG00000224078.8-ENSG00000273173.1"
"ENSG00000117519.11","ENSG00000224081.3","coding_mRNA",94820233.5,94927114,106.8805,-106.8805,"ENSG00000224081.3-ENSG00000117519.11"
"ENSG00000143036.12","ENSG00000224081.3","coding_mRNA",94820233.5,94820373,0.1395,-0.1395,"ENSG00000224081.3-ENSG00000143036.12"
"ENSG00000100027.10","ENSG00000224086.3","coding_mRNA",21938227,21735807,202.42,202.42,"ENSG00000224086.3-ENSG00000100027.10"
"ENSG00000100030.10","ENSG00000224086.3","coding_mRNA",21938227,21867642,70.585,70.585,"ENSG00000224086.3-ENSG00000100030.10"
"ENSG00000100034.9","ENSG00000224086.3","coding_mRNA",21938291.5,21952849,14.5575,-14.5575,"ENSG00000224086.3-ENSG00000100034.9"
"ENSG00000100038.15","ENSG00000224086.3","coding_mRNA",21938291.5,21982777.5,44.486,-44.486,"ENSG00000224086.3-ENSG00000100038.15"
"CATG00000008429.1","ENSG00000224093.1","coding_mRNA",93592346,93693162,100.816,-100.816,"ENSG00000224093.1-CATG00000008429.1"
"ENSG00000117505.8","ENSG00000224093.1","coding_mRNA",93592346,93345936.5,246.4095,246.4095,"ENSG00000224093.1-ENSG00000117505.8"
"ENSG00000137936.12","ENSG00000224093.1","coding_mRNA",93592346,93681840.5,89.4945,-89.4945,"ENSG00000224093.1-ENSG00000137936.12"
"ENSG00000137942.12","ENSG00000224093.1","coding_mRNA",93592346,93448128.5,144.2175,144.2175,"ENSG00000224093.1-ENSG00000137942.12"
"ENSG00000122641.9","ENSG00000224116.2","coding_mRNA",41700046,41703080,3.034,-3.034,"ENSG00000224116.2-ENSG00000122641.9"
"ENSG00000123636.13","ENSG00000224152.1","coding_mRNA",159615695,159615557,0.138,0.138,"ENSG00000224152.1-ENSG00000123636.13"
"ENSG00000136536.10","ENSG00000224152.1","coding_mRNA",159615695,159712510.5,96.8155,-96.8155,"ENSG00000224152.1-ENSG00000136536.10"
"ENSG00000084710.9","ENSG00000224165.1","coding_mRNA",24972137.5,25042091.5,69.954,-69.954,"ENSG00000224165.1-ENSG00000084710.9"
"ENSG00000115137.7","ENSG00000224165.1","coding_mRNA",24972137.5,24971940,0.1975,0.1975,"ENSG00000224165.1-ENSG00000115137.7"
"ENSG00000138031.10","ENSG00000224165.1","coding_mRNA",24972137.5,24920225.5,51.912,51.912,"ENSG00000224165.1-ENSG00000138031.10"
"ENSG00000138092.6","ENSG00000224165.1","coding_mRNA",24972137.5,24793442,178.6955,178.6955,"ENSG00000224165.1-ENSG00000138092.6"
"ENSG00000184924.5","ENSG00000224165.1","coding_mRNA",24972137.5,24793353,178.7845,178.7845,"ENSG00000224165.1-ENSG00000184924.5"
"ENSG00000007341.14","ENSG00000224167.1","coding_mRNA",112849858,112619129.5,230.7285,230.7285,"ENSG00000224167.1-ENSG00000007341.14"
"ENSG00000116489.8","ENSG00000224167.1","coding_mRNA",112849858,112619826.5,230.0315,230.0315,"ENSG00000224167.1-ENSG00000116489.8"
"ENSG00000155363.14","ENSG00000224167.1","coding_mRNA",112849858,112674871.5,174.9865,174.9865,"ENSG00000224167.1-ENSG00000155363.14"
"ENSG00000155366.12","ENSG00000224167.1","coding_mRNA",112849858,112707126.5,142.7315,142.7315,"ENSG00000224167.1-ENSG00000155366.12"
"ENSG00000155367.11","ENSG00000224167.1","coding_mRNA",112849858,112715310,134.548,134.548,"ENSG00000224167.1-ENSG00000155367.11"
"ENSG00000155380.7","ENSG00000224167.1","coding_mRNA",112849858,112956196,106.338,-106.338,"ENSG00000224167.1-ENSG00000155380.7"
"ENSG00000184599.9","ENSG00000224167.1","coding_mRNA",112849858,112718965,130.893,130.893,"ENSG00000224167.1-ENSG00000184599.9"
"ENSG00000198799.7","ENSG00000224167.1","coding_mRNA",112849858,113073217.5,223.3595,-223.3595,"ENSG00000224167.1-ENSG00000198799.7"
"ENSG00000271810.1","ENSG00000224167.1","coding_mRNA",112849858,112715310,134.548,134.548,"ENSG00000224167.1-ENSG00000271810.1"
"ENSG00000134318.9","ENSG00000224177.2","coding_mRNA",11344763,11344635.5,0.1275,0.1275,"ENSG00000224177.2-ENSG00000134318.9"
"ENSG00000162976.8","ENSG00000224177.2","coding_mRNA",11344763,11155454,189.309,189.309,"ENSG00000224177.2-ENSG00000162976.8"
"ENSG00000169016.12","ENSG00000224177.2","coding_mRNA",11344763,11465877,121.114,-121.114,"ENSG00000224177.2-ENSG00000169016.12"
"ENSG00000148450.8","ENSG00000224215.1","coding_mRNA",23343975,23095576.5,248.3985,248.3985,"ENSG00000224215.1-ENSG00000148450.8"
"ENSG00000165312.5","ENSG00000224215.1","coding_mRNA",23344419,23439086,94.667,-94.667,"ENSG00000224215.1-ENSG00000165312.5"
"ENSG00000179133.7","ENSG00000224215.1","coding_mRNA",23344419,23344680,0.261,-0.261,"ENSG00000224215.1-ENSG00000179133.7"
"ENSG00000159263.11","ENSG00000224269.1","coding_mRNA",36698989,36699143.5,0.1545,-0.1545,"ENSG00000224269.1-ENSG00000159263.11"
"ENSG00000005022.5","ENSG00000224281.4","coding_mRNA",119469077.5,119468444,0.6335,0.6335,"ENSG00000224281.4-ENSG00000005022.5"
"ENSG00000018610.9","ENSG00000224281.4","coding_mRNA",119469077.5,119565390,96.3125,-96.3125,"ENSG00000224281.4-ENSG00000018610.9"
"ENSG00000077713.14","ENSG00000224281.4","coding_mRNA",119469077.5,119399354,69.7235,69.7235,"ENSG00000224281.4-ENSG00000077713.14"
"ENSG00000077721.11","ENSG00000224281.4","coding_mRNA",119469077.5,119574564,105.4865,-105.4865,"ENSG00000224281.4-ENSG00000077721.11"
"ENSG00000101856.8","ENSG00000224281.4","coding_mRNA",119469077.5,119236346,232.7315,232.7315,"ENSG00000224281.4-ENSG00000101856.8"
"ENSG00000125354.18","ENSG00000224281.4","coding_mRNA",119469077.5,119693164,224.0865,-224.0865,"ENSG00000224281.4-ENSG00000125354.18"
"ENSG00000186416.8","ENSG00000224281.4","coding_mRNA",119469077.5,119606428.5,137.351,-137.351,"ENSG00000224281.4-ENSG00000186416.8"
"ENSG00000015285.6","ENSG00000224292.1","coding_mRNA",48508844.5,48676598.5,167.754,-167.754,"ENSG00000224292.1-ENSG00000015285.6"
"ENSG00000017483.10","ENSG00000224292.1","coding_mRNA",48508844.5,48468403.5,40.441,40.441,"ENSG00000224292.1-ENSG00000017483.10"
"ENSG00000068354.11","ENSG00000224292.1","coding_mRNA",48508844.5,48539704,30.8595,-30.8595,"ENSG00000224292.1-ENSG00000068354.11"
"ENSG00000068438.10","ENSG00000224292.1","coding_mRNA",48508844.5,48476208.5,32.636,32.636,"ENSG00000224292.1-ENSG00000068438.10"
"ENSG00000101940.13","ENSG00000224292.1","coding_mRNA",48508844.5,48597500,88.6555,-88.6555,"ENSG00000224292.1-ENSG00000101940.13"
"ENSG00000101945.12","ENSG00000224292.1","coding_mRNA",48508844.5,48696746.5,187.902,-187.902,"ENSG00000224292.1-ENSG00000101945.12"
"ENSG00000102312.16","ENSG00000224292.1","coding_mRNA",48508844.5,48508993.5,0.149,-0.149,"ENSG00000224292.1-ENSG00000102312.16"
"ENSG00000102317.13","ENSG00000224292.1","coding_mRNA",48508844.5,48574485,65.6405,-65.6405,"ENSG00000224292.1-ENSG00000102317.13"
"ENSG00000147155.6","ENSG00000224292.1","coding_mRNA",48508844.5,48521842,12.9975,-12.9975,"ENSG00000224292.1-ENSG00000147155.6"
"ENSG00000204620.2","ENSG00000224292.1","coding_mRNA",48508844.5,48574883,66.0385,-66.0385,"ENSG00000224292.1-ENSG00000204620.2"
"ENSG00000125247.11","ENSG00000224356.3","coding_mRNA",100540274,100674808,134.534,-134.534,"ENSG00000224356.3-ENSG00000125247.11"
"ENSG00000134864.6","ENSG00000224356.3","coding_mRNA",100540274,100588764.5,48.4905,-48.4905,"ENSG00000224356.3-ENSG00000134864.6"
"ENSG00000143149.8","ENSG00000224358.1","coding_mRNA",165769021,165698590,70.431,70.431,"ENSG00000224358.1-ENSG00000143149.8"
"ENSG00000143179.8","ENSG00000224358.1","coding_mRNA",165769021,165827556,58.535,-58.535,"ENSG00000224358.1-ENSG00000143179.8"
"ENSG00000143183.12","ENSG00000224358.1","coding_mRNA",165769021,165768875.5,0.1455,0.1455,"ENSG00000224358.1-ENSG00000143183.12"
"ENSG00000143198.8","ENSG00000224358.1","coding_mRNA",165769021,165631235.5,137.7855,137.7855,"ENSG00000224358.1-ENSG00000143198.8"
"ENSG00000102572.10","ENSG00000224418.1","coding_mRNA",98577248.5,98577107,0.1415,0.1415,"ENSG00000224418.1-ENSG00000102572.10"
"ENSG00000140553.12","ENSG00000224441.1","coding_mRNA",90935161.5,90935292.5,0.131,-0.131,"ENSG00000224441.1-ENSG00000140553.12"
"ENSG00000140564.6","ENSG00000224441.1","coding_mRNA",90935161.5,90878778,56.3835,56.3835,"ENSG00000224441.1-ENSG00000140564.6"
"ENSG00000166965.8","ENSG00000224441.1","coding_mRNA",90935161.5,90954890.5,19.729,-19.729,"ENSG00000224441.1-ENSG00000166965.8"
"ENSG00000182511.7","ENSG00000224441.1","coding_mRNA",90935161.5,90883224.5,51.937,51.937,"ENSG00000224441.1-ENSG00000182511.7"
"ENSG00000184056.10","ENSG00000224441.1","coding_mRNA",90935161.5,91022575.5,87.414,-87.414,"ENSG00000224441.1-ENSG00000184056.10"
"ENSG00000184508.6","ENSG00000224441.1","coding_mRNA",90935161.5,90932545,2.6165,2.6165,"ENSG00000224441.1-ENSG00000184508.6"
"ENSG00000196547.10","ENSG00000224441.1","coding_mRNA",90935161.5,90902743,32.4185,32.4185,"ENSG00000224441.1-ENSG00000196547.10"
"ENSG00000197299.6","ENSG00000224441.1","coding_mRNA",90935161.5,90717367.5,217.794,217.794,"ENSG00000224441.1-ENSG00000197299.6"
"ENSG00000198901.9","ENSG00000224441.1","coding_mRNA",90935161.5,90994534,59.3725,-59.3725,"ENSG00000224441.1-ENSG00000198901.9"
"ENSG00000131094.3","ENSG00000224505.2","coding_mRNA",45161503,44968305,193.198,193.198,"ENSG00000224505.2-ENSG00000131094.3"
"ENSG00000136448.7","ENSG00000224505.2","coding_mRNA",45161503,45061315,100.188,100.188,"ENSG00000224505.2-ENSG00000136448.7"
"ENSG00000161714.7","ENSG00000224505.2","coding_mRNA",45161503,45132512.5,28.9905,28.9905,"ENSG00000224505.2-ENSG00000161714.7"
"ENSG00000168517.6","ENSG00000224505.2","coding_mRNA",45161534.5,45161897.5,0.363,-0.363,"ENSG00000224505.2-ENSG00000168517.6"
"ENSG00000172992.7","ENSG00000224505.2","coding_mRNA",45161503,45023602.5,137.9005,137.9005,"ENSG00000224505.2-ENSG00000172992.7"
"ENSG00000181513.10","ENSG00000224505.2","coding_mRNA",45161503,45135678.5,25.8245,25.8245,"ENSG00000224505.2-ENSG00000181513.10"
"ENSG00000184922.9","ENSG00000224505.2","coding_mRNA",45161534.5,45221588.5,60.054,-60.054,"ENSG00000224505.2-ENSG00000184922.9"
"ENSG00000186185.9","ENSG00000224505.2","coding_mRNA",45161503,44947717,213.786,213.786,"ENSG00000224505.2-ENSG00000186185.9"
"ENSG00000135972.4","ENSG00000224509.1","coding_mRNA",105037893,105038071,0.178,-0.178,"ENSG00000224509.1-ENSG00000135972.4"
"CATG00000089121.1","ENSG00000224536.1","coding_mRNA",201507214,201540134.5,32.9205,-32.9205,"ENSG00000224536.1-CATG00000089121.1"
"ENSG00000081277.7","ENSG00000224536.1","coding_mRNA",201507214,201313248.5,193.9655,193.9655,"ENSG00000224536.1-ENSG00000081277.7"
"ENSG00000134369.11","ENSG00000224536.1","coding_mRNA",201507214,201539113.5,31.8995,-31.8995,"ENSG00000224536.1-ENSG00000134369.11"
"ENSG00000159176.9","ENSG00000224536.1","coding_mRNA",201507214,201507112.5,0.1015,0.1015,"ENSG00000224536.1-ENSG00000159176.9"
"ENSG00000174307.5","ENSG00000224536.1","coding_mRNA",201507214,201469196,38.018,38.018,"ENSG00000224536.1-ENSG00000174307.5"
"ENSG00000183386.5","ENSG00000224592.1","coding_mRNA",38047148,38005503.5,41.6445,41.6445,"ENSG00000224592.1-ENSG00000183386.5"
"ENSG00000183431.7","ENSG00000224592.1","coding_mRNA",38047148,38005503.5,41.6445,41.6445,"ENSG00000224592.1-ENSG00000183431.7"
"ENSG00000183520.7","ENSG00000224592.1","coding_mRNA",38047148,38012730.5,34.4175,34.4175,"ENSG00000224592.1-ENSG00000183520.7"
"ENSG00000188786.9","ENSG00000224592.1","coding_mRNA",38047148,37859596.5,187.5515,187.5515,"ENSG00000224592.1-ENSG00000188786.9"
"ENSG00000196449.3","ENSG00000224592.1","coding_mRNA",38047148,37808192.5,238.9555,238.9555,"ENSG00000224592.1-ENSG00000196449.3"
"ENSG00000197982.12","ENSG00000224592.1","coding_mRNA",38047148,37807787,239.361,239.361,"ENSG00000224592.1-ENSG00000197982.12"
"ENSG00000204084.8","ENSG00000224592.1","coding_mRNA",38047148,37947040,100.108,100.108,"ENSG00000224592.1-ENSG00000204084.8"
"CATG00000115734.1","ENSG00000224596.3","coding_mRNA",78977924.5,79166028,188.1035,-188.1035,"ENSG00000224596.3-CATG00000115734.1"
"ENSG00000108175.12","ENSG00000224596.3","coding_mRNA",78977924.5,79068985,91.0605,-91.0605,"ENSG00000224596.3-ENSG00000108175.12"
"ENSG00000172456.12","ENSG00000224609.2","coding_mRNA",59146968.5,59297080,150.1115,-150.1115,"ENSG00000224609.2-ENSG00000172456.12"
"ENSG00000079335.13","ENSG00000224616.1","coding_mRNA",100266134,100352485,86.351,-86.351,"ENSG00000224616.1-ENSG00000079335.13"
"ENSG00000122435.5","ENSG00000224616.1","coding_mRNA",100266134,100133156,132.978,132.978,"ENSG00000224616.1-ENSG00000122435.5"
"ENSG00000137992.10","ENSG00000224616.1","coding_mRNA",100266134,100249830.5,16.3035,16.3035,"ENSG00000224616.1-ENSG00000137992.10"
"ENSG00000137996.8","ENSG00000224616.1","coding_mRNA",100266134,100266227,0.093,-0.093,"ENSG00000224616.1-ENSG00000137996.8"
"ENSG00000156875.9","ENSG00000224616.1","coding_mRNA",100266134,100038104.5,228.0295,228.0295,"ENSG00000224616.1-ENSG00000156875.9"
"ENSG00000156876.8","ENSG00000224616.1","coding_mRNA",100266134,100132934.5,133.1995,133.1995,"ENSG00000224616.1-ENSG00000156876.8"
"ENSG00000170471.10","ENSG00000224635.1","coding_mRNA",38431098.5,38472845,41.7465,-41.7465,"ENSG00000224635.1-ENSG00000170471.10"
"ENSG00000131368.3","ENSG00000224660.1","coding_mRNA",15257210,15065282,191.928,191.928,"ENSG00000224660.1-ENSG00000131368.3"
"ENSG00000131370.11","ENSG00000224660.1","coding_mRNA",15257591.5,15332563.5,74.972,-74.972,"ENSG00000224660.1-ENSG00000131370.11"
"ENSG00000131375.5","ENSG00000224660.1","coding_mRNA",15257210,15206228.5,50.9815,50.9815,"ENSG00000224660.1-ENSG00000131375.5"
"ENSG00000131381.8","ENSG00000224660.1","coding_mRNA",15257210,15099142.5,158.0675,158.0675,"ENSG00000224660.1-ENSG00000131381.8"
"ENSG00000144597.9","ENSG00000224660.1","coding_mRNA",15257591.5,15427593,170.0015,-170.0015,"ENSG00000224660.1-ENSG00000144597.9"
"ENSG00000206562.7","ENSG00000224660.1","coding_mRNA",15257591.5,15427518,169.9265,-169.9265,"ENSG00000224660.1-ENSG00000206562.7"
"ENSG00000010030.9","ENSG00000224666.2","coding_mRNA",36386993.5,36387769,0.7755,-0.7755,"ENSG00000224666.2-ENSG00000010030.9"
"ENSG00000096070.15","ENSG00000224666.2","coding_mRNA",36386620.5,36196746.5,189.874,189.874,"ENSG00000224666.2-ENSG00000096070.15"
"ENSG00000112078.9","ENSG00000224666.2","coding_mRNA",36386993.5,36443033.5,56.04,-56.04,"ENSG00000224666.2-ENSG00000112078.9"
"ENSG00000112079.8","ENSG00000224666.2","coding_mRNA",36386993.5,36547447,160.4535,-160.4535,"ENSG00000224666.2-ENSG00000112079.8"
"ENSG00000112081.12","ENSG00000224666.2","coding_mRNA",36386993.5,36594366.5,207.373,-207.373,"ENSG00000224666.2-ENSG00000112081.12"
"ENSG00000179165.9","ENSG00000224666.2","coding_mRNA",36386993.5,36441553,54.5595,-54.5595,"ENSG00000224666.2-ENSG00000179165.9"
"ENSG00000075391.12","ENSG00000224687.1","coding_mRNA",178094389,178094111.5,0.2775,0.2775,"ENSG00000224687.1-ENSG00000075391.12"
"ENSG00000116396.9","ENSG00000224699.4","coding_mRNA",110407813,110210316.5,197.4965,197.4965,"ENSG00000224699.4-ENSG00000116396.9"
"ENSG00000134248.9","ENSG00000224699.4","coding_mRNA",110407813,110407671,0.142,0.142,"ENSG00000224699.4-ENSG00000134248.9"
"ENSG00000162775.10","ENSG00000224699.4","coding_mRNA",110407813,110339436,68.377,68.377,"ENSG00000224699.4-ENSG00000162775.10"
"ENSG00000168679.13","ENSG00000224699.4","coding_mRNA",110407813,110391014,16.799,16.799,"ENSG00000224699.4-ENSG00000168679.13"
"ENSG00000068489.8","ENSG00000224738.1","coding_mRNA",59106969,59155756,48.787,-48.787,"ENSG00000224738.1-ENSG00000068489.8"
"ENSG00000108395.9","ENSG00000224738.1","coding_mRNA",59106969,59106853,0.116,0.116,"ENSG00000224738.1-ENSG00000108395.9"
"ENSG00000153982.6","ENSG00000224738.1","coding_mRNA",59106969,59220504,113.535,-113.535,"ENSG00000224738.1-ENSG00000153982.6"
"ENSG00000167447.8","ENSG00000224738.1","coding_mRNA",59106969,59210030,103.061,-103.061,"ENSG00000224738.1-ENSG00000167447.8"
"ENSG00000175155.4","ENSG00000224738.1","coding_mRNA",59106969,59331680.5,224.7115,-224.7115,"ENSG00000224738.1-ENSG00000175155.4"
"ENSG00000182628.8","ENSG00000224738.1","coding_mRNA",59106969,59155194,48.225,-48.225,"ENSG00000224738.1-ENSG00000182628.8"
"ENSG00000138138.9","ENSG00000224745.1","coding_mRNA",87875000,87818203.5,56.7965,56.7965,"ENSG00000224745.1-ENSG00000138138.9"
"ENSG00000171862.5","ENSG00000224745.1","coding_mRNA",87875000,87875000,0,0,"ENSG00000224745.1-ENSG00000171862.5"
"ENSG00000198682.8","ENSG00000224745.1","coding_mRNA",87875000,87659862.5,215.1375,215.1375,"ENSG00000224745.1-ENSG00000198682.8"
"ENSG00000227268.3","ENSG00000224745.1","coding_mRNA",87875000,87863294,11.706,11.706,"ENSG00000224745.1-ENSG00000227268.3"
"ENSG00000159267.10","ENSG00000224790.1","coding_mRNA",36966454,36966647.5,0.1935,-0.1935,"ENSG00000224790.1-ENSG00000159267.10"
"ENSG00000182670.9","ENSG00000224790.1","coding_mRNA",36966454,37073268,106.814,-106.814,"ENSG00000224790.1-ENSG00000182670.9"
"ENSG00000185808.9","ENSG00000224790.1","coding_mRNA",36966454,37073070,106.616,-106.616,"ENSG00000224790.1-ENSG00000185808.9"
"CATG00000057734.1","ENSG00000224794.1","coding_mRNA",39292905,39253618,39.287,39.287,"ENSG00000224794.1-CATG00000057734.1"
"CATG00000057739.1","ENSG00000224794.1","coding_mRNA",39309177,39319769.5,10.5925,-10.5925,"ENSG00000224794.1-CATG00000057739.1"
"ENSG00000100298.11","ENSG00000224794.1","coding_mRNA",39292905,39097288,195.617,195.617,"ENSG00000224794.1-ENSG00000100298.11"
"ENSG00000100307.8","ENSG00000224794.1","coding_mRNA",39292905,39152655,140.25,140.25,"ENSG00000224794.1-ENSG00000100307.8"
"ENSG00000100311.12","ENSG00000224794.1","coding_mRNA",39292905,39244979.5,47.9255,47.9255,"ENSG00000224794.1-ENSG00000100311.12"
"ENSG00000100316.11","ENSG00000224794.1","coding_mRNA",39309177,39315502,6.325,-6.325,"ENSG00000224794.1-ENSG00000100316.11"
"ENSG00000100321.10","ENSG00000224794.1","coding_mRNA",39309177,39349971,40.794,-40.794,"ENSG00000224794.1-ENSG00000100321.10"
"ENSG00000100324.9","ENSG00000224794.1","coding_mRNA",39309177,39399775,90.598,-90.598,"ENSG00000224794.1-ENSG00000100324.9"
"ENSG00000100335.8","ENSG00000224794.1","coding_mRNA",39309177,39502347,193.17,-193.17,"ENSG00000224794.1-ENSG00000100335.8"
"ENSG00000128272.10","ENSG00000224794.1","coding_mRNA",39309177,39520564,211.387,-211.387,"ENSG00000224794.1-ENSG00000128272.10"
"ENSG00000187051.4","ENSG00000224794.1","coding_mRNA",39309177,39532757,223.58,-223.58,"ENSG00000224794.1-ENSG00000187051.4"
"ENSG00000123473.11","ENSG00000224805.2","coding_mRNA",47179345.5,47314065,134.7195,-134.7195,"ENSG00000224805.2-ENSG00000123473.11"
"ENSG00000162366.3","ENSG00000224805.2","coding_mRNA",47179345.5,47190043,10.6975,-10.6975,"ENSG00000224805.2-ENSG00000162366.3"
"ENSG00000162368.9","ENSG00000224805.2","coding_mRNA",47179345.5,47333798,154.4525,-154.4525,"ENSG00000224805.2-ENSG00000162368.9"
"ENSG00000107551.16","ENSG00000224812.2","coding_mRNA",44959643.5,44959787.5,0.144,-0.144,"ENSG00000224812.2-ENSG00000107551.16"
"ENSG00000165507.8","ENSG00000224812.2","coding_mRNA",44959643.5,44978809.5,19.166,-19.166,"ENSG00000224812.2-ENSG00000165507.8"
"ENSG00000165512.4","ENSG00000224812.2","coding_mRNA",44959643.5,45000930,41.2865,-41.2865,"ENSG00000224812.2-ENSG00000165512.4"
"CATG00000083320.1","ENSG00000224843.2","coding_mRNA",27019920.5,27178342.5,158.422,-158.422,"ENSG00000224843.2-CATG00000083320.1"
"ENSG00000112812.11","ENSG00000224843.2","coding_mRNA",27019920.5,27251211,231.2905,-231.2905,"ENSG00000224843.2-ENSG00000112812.11"
"ENSG00000124635.7","ENSG00000224843.2","coding_mRNA",27019920.5,27132795,112.8745,-112.8745,"ENSG00000224843.2-ENSG00000124635.7"
"ENSG00000184825.4","ENSG00000224843.2","coding_mRNA",27019920.5,27147106,127.1855,-127.1855,"ENSG00000224843.2-ENSG00000184825.4"
"ENSG00000196787.2","ENSG00000224843.2","coding_mRNA",27019920.5,27133042,113.1215,-113.1215,"ENSG00000224843.2-ENSG00000196787.2"
"ENSG00000197903.6","ENSG00000224843.2","coding_mRNA",27019920.5,27146852.5,126.932,-126.932,"ENSG00000224843.2-ENSG00000197903.6"
"CATG00000028303.1","ENSG00000224888.3","coding_mRNA",88736255,88785284,49.029,-49.029,"ENSG00000224888.3-CATG00000028303.1"
"CATG00000028306.1","ENSG00000224888.3","coding_mRNA",88736255,88814314.5,78.0595,-78.0595,"ENSG00000224888.3-CATG00000028306.1"
"ENSG00000051523.6","ENSG00000224888.3","coding_mRNA",88726740,88651048,75.692,75.692,"ENSG00000224888.3-ENSG00000051523.6"
"ENSG00000103335.15","ENSG00000224888.3","coding_mRNA",88726740,88716652,10.088,10.088,"ENSG00000224888.3-ENSG00000103335.15"
"ENSG00000129993.10","ENSG00000224888.3","coding_mRNA",88736255,88881387.5,145.1325,-145.1325,"ENSG00000224888.3-ENSG00000129993.10"
"ENSG00000141012.8","ENSG00000224888.3","coding_mRNA",88736255,88856952.5,120.6975,-120.6975,"ENSG00000224888.3-ENSG00000141012.8"
"ENSG00000158545.11","ENSG00000224888.3","coding_mRNA",88726740,88570403.5,156.3365,156.3365,"ENSG00000224888.3-ENSG00000158545.11"
"ENSG00000158717.6","ENSG00000224888.3","coding_mRNA",88726740,88706392.5,20.3475,20.3475,"ENSG00000224888.3-ENSG00000158717.6"
"ENSG00000167508.6","ENSG00000224888.3","coding_mRNA",88726740,88663109.5,63.6305,63.6305,"ENSG00000224888.3-ENSG00000167508.6"
