primiRID,primiRname,miRname,locus,strand,Stars,nameStars,Pt134_0h,Pt151_0h,Pt157_0h,Pt2279_0h,Pt134_4h,Pt151_4h,Pt157_4h,Pt2279_4h,Pt134_8h,Pt151_8h,Pt157_8h,Pt2279_8h,Pt134_24h,Pt151_24h,Pt157_24h,Pt2279_24h,Hour0_meanrpm,Hour0_serpm,Hour4_meanrpm,Hour4_serpm,Hour8_meanrpm,Hour8_serpm,Hour24_meanrpm,Hour24_serpm,rpm_max_treatment,padj_LRT,LogFC_0_4,preadj_0_4,LogFC_4_8,preadj_4_8,LogFC_8_24,preadj_8_24,LogFC_0_8,preadj_0_8,LogFC_0_24,preadj_0_24,LogFC_4_24,preadj_4_24,DE_LRT,DE_pairs,DE_consensus
MI0014164,hsa-mir-548t,hsa-miR-548t-5p,chr4:173268169-173268189,+,Single miR only,hsa-miR-548t-5p,0,0,0.144570071,0,0,0.083254221,0,0,0,0,0,0,0,0,0,0.484357317,0.036142518,0.036142518,0.020813555,0.020813555,0,0,0.121089329,0.121089329,0.121089329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014166,hsa-mir-3142,hsa-miR-3142,chr5:160474450-160474471,+,Single miR only,hsa-miR-3142,0,0,0,0,0,0,0,0,0,0,0,0,0.13472851,0,0,0,0,0,0,0,0,0,0.033682127,0.033682127,0.033682127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014167,hsa-mir-3143,hsa-miR-3143,chr6:27147629-27147653,+,Single miR only,hsa-miR-3143,0.159306926,0,0.144570071,0,0,0.083254221,0,0.191324066,0,0.144505893,0.169998496,0.66797378,0,0,0.10881246,0.968714634,0.075969249,0.043963901,0.068644572,0.045357703,0.245619542,0.145675031,0.269381774,0.234517596,0.269381774,NA,-0.548149901,NA,1.45756042,1,-0.453717948,1,0.909410519,NA,0.455692571,NA,1.003842472,NA,NA,NA,Stable
MI0014169,hsa-mir-3144,hsa-miR-3144-3p,chr6:120015226-120015247,+,NA,hsa-miR-3144-3p,0,0.22375582,0,0,0,0.083254221,0,0,0,0,0,0,0,0,0,0,0.055938955,0.055938955,0.020813555,0.020813555,0,0,0,0,0.055938955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014169,hsa-mir-3144,hsa-miR-3144-5p,chr6:120015191-120015212,+,Single miR only,hsa-miR-3144-5p,0,0.447511639,0,0,0,0.083254221,0,0,0,0.144505893,0,0,0,0.289269867,0,0,0.11187791,0.11187791,0.020813555,0.020813555,0.036126473,0.036126473,0.072317467,0.072317467,0.11187791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014170,hsa-mir-3145,hsa-miR-3145-5p,chr6:138435262-138435283,-,NA,hsa-miR-3145-5p,0,0,0,0,0,0.083254221,0.326853036,0,0.18409385,0.144505893,0.169998496,0.500980335,0,0,0.21762492,0.484357317,0,0,0.102526814,0.077307385,0.249894643,0.08409516,0.175495559,0.115024581,0.249894643,NA,1.858506932,NA,1.229838329,1,-1.044848532,1,3.088345261,NA,2.043496729,NA,0.184989797,NA,NA,NA,Stable
MI0014170,hsa-mir-3145,hsa-miR-3145-3p,chr6:138435223-138435246,-,Single miR only,hsa-miR-3145-3p,0,1.006901189,0,0,0,0.999050652,0.326853036,0.382648132,0.18409385,0,0,0.166993445,0.13472851,0,0,0,0.251725297,0.251725297,0.427137955,0.20848009,0.087771824,0.050795164,0.033682127,0.033682127,0.427137955,NA,1.685795449,NA,-1.822996925,1,-1.028937318,1,-0.137201476,NA,-1.166138794,1,-2.851934244,NA,NA,NA,Stable
MI0014171,hsa-mir-1273c,hsa-miR-1273c,chr6:154853369-154853390,+,Single miR only,hsa-miR-1273c,0,0,0,0,0,0,0,0,0.18409385,0,0,0,0,0,0,0,0,0,0,0,0.046023462,0.046023462,0,0,0.046023462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014172,hsa-mir-3146,hsa-miR-3146,chr7:19705366-19705387,-,Single miR only,hsa-miR-3146,0,0,0,0,0,0,0.108951012,0.573972198,0,0,0,0.166993445,0.53891404,0.144634933,0.10881246,0,0,0,0.170730802,0.136844918,0.041748361,0.041748361,0.198090358,0.117696147,0.198090358,NA,1.835689869,NA,-1.041500874,1,2.353337356,1,0.794188996,NA,3.147526352,NA,1.311836482,NA,NA,NA,Stable
MI0014174,hsa-mir-548v,hsa-miR-548v,chr8:17681588-17681609,-,Single miR only,hsa-miR-548v,0,0,0,0,0,0.166508442,0,0,0,0,0,0,0,0,0,0,0,0,0.041627111,0.041627111,0,0,0,0,0.041627111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014175,hsa-mir-3148,hsa-miR-3148,chr8:29957318-29957339,-,Single miR only,hsa-miR-3148,0.159306926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039826731,0.039826731,0,0,0,0,0,0,0.039826731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014176,hsa-mir-3149,hsa-miR-3149,chr8:76966778-76966800,-,Single miR only,hsa-miR-3149,0.318613851,0,0,0.185080169,0,0.083254221,0,0,0,0,0,0,0,0,0,0,0.125923505,0.077643705,0.020813555,0.020813555,0,0,0,0,0.125923505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014177,hsa-mir-3150a,hsa-miR-3150a-5p,chr8:95072925-95072946,+,NA,hsa-miR-3150a-5p,0.159306926,0,0.722850355,0.185080169,0,0.333016884,0.762657084,0.956620329,0,0.144505893,0,0.834967225,0.40418553,0,0.43524984,0.242178659,0.266809363,0.157426453,0.513073574,0.21499817,0.24486828,0.199626802,0.270403507,0.099576872,0.513073574,NA,1.104457903,1,-1.20122259,1,0.46873698,1,-0.096764687,NA,0.371972293,1,-0.73248561,NA,NA,NA,Stable
MI0014177,hsa-mir-3150a,hsa-miR-3150a-3p,chr8:95072962-95072983,+,Single miR only,hsa-miR-3150a-3p,0.477920777,0.11187791,0,2.220962032,0,0.166508442,0.217902024,0,0.18409385,0.43351768,0,0.33398689,0,0.144634933,0.10881246,0,0.70269018,0.516277003,0.096102617,0.056467913,0.237899605,0.094423902,0.063361848,0.03730563,0.70269018,NA,-2.244486686,1,0.885081509,1,-1.490257627,1,-1.359405177,NA,-2.849662805,1,-0.605176118,NA,NA,NA,Stable
MI0014179,hsa-mir-3152,hsa-miR-3152-3p,chr9:18573350-18573371,+,<10% RPMM,hsa-miR-3152-3p**,1.752376182,0.447511639,0,1.295561185,0.146659048,0.666033768,0,0.382648132,0.18409385,0.43351768,0.339996991,1.33594756,0.26945702,0.289269867,0.43524984,0,0.873862252,0.39739011,0.298835237,0.145579146,0.57338902,0.259339239,0.248494182,0.090705169,0.873862252,NA,-1.463754306,1,0.968601935,1,-0.641835821,1,-0.495152371,1,-1.136988191,1,0.326766115,1,NA,NA,Stable
MI0014179,hsa-mir-3152,hsa-miR-3152-5p,chr9:18573316-18573337,+,Single miR only,hsa-miR-3152-5p,6.531583952,13.649105,11.13189547,16.47213507,6.452998122,13.23742114,6.319158698,10.14017549,7.363753983,13.29454217,6.289944334,20.37320029,6.871154006,8.822730942,6.528747599,9.444967685,11.94617987,2.1088135,9.037438362,1.656408268,11.83036019,3.237420845,7.916900058,0.717406923,11.94617987,0.753923614,-0.361147381,1,0.283826395,1,-0.446865711,1,-0.077320986,1,-0.524186697,0.859230205,-0.163039316,1,NA,NA,Stable
MI0014181,hsa-mir-3074,hsa-miR-3074-3p,chr9:95086024-95086045,-,<10% RPMM,hsa-miR-3074-3p**,4.141980067,3.356337296,3.325111633,2.035881863,1.906567627,2.830643514,2.396922265,2.487212856,2.393220044,1.011541252,3.229971415,4.00784268,3.368212748,2.892698669,1.52337444,1.210893293,3.214827715,0.436053543,2.405336565,0.190707232,2.660643848,0.640971491,2.248794788,0.52210974,3.214827715,0.992535394,-0.368971496,1,0.090467561,1,-0.217858474,1,-0.278503935,1,-0.496362409,1,-0.127390913,1,NA,NA,Stable
MI0014181,hsa-mir-3074,hsa-miR-3074-5p,chr9:95086063-95086083,-,Single miR only,hsa-miR-3074-5p,842.4150229,110.9828866,285.6704603,207.8450302,203.1227818,123.8822809,254.1827111,265.3664793,203.2396099,66.47271086,309.0572648,134.0957363,215.2961589,190.3395725,280.3008969,286.4973531,361.72835,164.1640043,211.6385633,32.23659555,178.2163305,51.78382789,243.1084953,23.8466507,361.72835,0.707658112,-0.506694078,1,-0.442588796,1,0.705342881,1,-0.949282875,0.544742117,-0.243939993,1,0.262754085,1,NA,NA,Stable
MI0014182,hsa-mir-3154,hsa-miR-3154,chr9:128244956-128244977,-,Single miR only,hsa-miR-3154,0.318613851,0.33563373,0.722850355,0,0,0.666033768,0,0,0,0.722529466,0.679993982,0.500980335,0,0.578539734,0,0.242178659,0.344274484,0.147923894,0.166508442,0.166508442,0.475875946,0.165728261,0.205179598,0.136919702,0.475875946,NA,-2.186435573,1,2.159782828,1,-1.711912904,1,-0.026652745,NA,-1.738565649,1,0.447869924,NA,NA,NA,Stable
MI0014183,hsa-mir-3155a,hsa-miR-3155a,chr10:6152247-6152267,+,Single miR only,hsa-miR-3155a,0,0,0,0,0,0,0,0,0,0,0,0.166993445,0,0.144634933,0,0,0,0,0,0,0.041748361,0.041748361,0.036158733,0.036158733,0.041748361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014185,hsa-mir-3157,hsa-miR-3157-5p,chr10:96064369-96064390,-,>20% RPMM,hsa-miR-3157-5p,0.955841554,0.447511639,0.144570071,0.185080169,0.586636193,0.83254221,0.217902024,0.191324066,0.736375398,0,0,0,0,0.578539734,0.65287476,0.242178659,0.433250858,0.186688174,0.457101123,0.154269515,0.18409385,0.18409385,0.368398288,0.151859305,0.457101123,NA,0.269408444,1,-1.846746807,1,1.988059987,1,-1.577338363,1,0.410721624,1,0.14131318,1,NA,NA,Stable
MI0014185,hsa-mir-3157,hsa-miR-3157-3p,chr10:96064321-96064342,-,Single miR only,hsa-miR-3157-3p,0.477920777,0.447511639,0.722850355,2.035881863,0.586636193,1.498575978,0.326853036,0.765296263,0.18409385,0.722529466,0.339996991,0.66797378,0.26945702,0.867809601,0.76168722,1.937429269,0.921041159,0.376689004,0.794340368,0.251408828,0.478648522,0.129521128,0.959095777,0.351193363,0.959095777,NA,-0.033224708,1,-0.850920439,1,0.942493096,1,-0.884145147,1,0.05834795,1,0.091572658,1,NA,NA,Stable
MI0014186,hsa-mir-3158-1,hsa-miR-3158-3p,chr10:101601466-101601487,+,>20% RPMM,hsa-miR-3158-3p,1.911683108,4.922628034,5.204522557,5.737485249,3.373158109,5.827795471,3.050628337,4.783101646,2.577313894,4.190670902,3.909965397,6.6797378,2.425113179,4.772952805,4.461310859,4.601394513,4.444079737,0.860872245,4.258670891,0.644248869,4.339421998,0.85579704,4.065192839,0.550394342,4.444079737,0.997263686,0.012200654,1,-0.052439211,1,-0.029082936,1,-0.040238556,1,-0.069321493,1,-0.081522147,1,NA,NA,Stable
MI0014186,hsa-mir-3158-1,hsa-miR-3158-5p,chr10:101601429-101601449,+,Single miR only,hsa-miR-3158-5p,2.867524662,4.586994305,5.782802841,7.033046434,2.49320382,5.245015924,2.941677325,5.165749778,2.209126195,3.17912965,4.419960883,4.67581646,4.176583808,6.074667206,4.461310859,5.08575183,5.06759206,0.887215124,3.961411712,0.724198556,3.621008297,0.572975662,4.949578426,0.42034647,5.06759206,0.893973937,-0.314139227,1,-0.170519732,1,0.528279918,1,-0.484658959,1,0.043620959,1,0.357760186,1,NA,NA,Stable
MI0014187,hsa-mir-3158-2,hsa-miR-3158-5p,chr10:101601465-101601485,-,>20% RPMM,hsa-miR-3158-5p,1.911683108,4.922628034,5.204522557,5.737485249,3.373158109,5.827795471,3.050628337,4.783101646,2.577313894,4.190670902,3.909965397,6.6797378,2.425113179,4.772952805,4.461310859,4.601394513,4.444079737,0.860872245,4.258670891,0.644248869,4.339421998,0.85579704,4.065192839,0.550394342,4.444079737,0.997263686,0.012200654,1,-0.052439211,1,-0.029082936,1,-0.040238556,1,-0.069321493,1,-0.081522147,1,NA,NA,Stable
MI0014187,hsa-mir-3158-2,hsa-miR-3158-3p,chr10:101601427-101601448,-,Single miR only,hsa-miR-3158-3p,2.867524662,4.586994305,5.782802841,7.033046434,2.49320382,5.245015924,2.941677325,5.165749778,2.209126195,3.17912965,4.419960883,4.67581646,4.176583808,6.074667206,4.461310859,5.08575183,5.06759206,0.887215124,3.961411712,0.724198556,3.621008297,0.572975662,4.949578426,0.42034647,5.06759206,0.893973937,-0.314139227,1,-0.170519732,1,0.528279918,1,-0.484658959,1,0.043620959,1,0.357760186,1,NA,NA,Stable
MI0014188,hsa-mir-3159,hsa-miR-3159,chr11:18387796-18387817,+,Single miR only,hsa-miR-3159,0.318613851,0.559389549,0.289140142,1.665721524,0.586636193,0.416271105,0.653706072,2.869860988,0.368187699,0.289011786,0.339996991,1.00196067,0.26945702,1.012444534,0.97931214,0.484357317,0.708216267,0.324856449,1.131618589,0.581565047,0.499789287,0.168190321,0.686392753,0.184111663,1.131618589,NA,0.62430309,1,-1.048678972,1,0.816135406,1,-0.424375882,1,0.391759524,1,-0.232543566,1,NA,NA,Stable
MI0014189,hsa-mir-3160-1,hsa-miR-3160-5p,chr11:46451856-46451877,-,NA,hsa-miR-3160-5p,0.159306926,0.11187791,0,0,0,0.083254221,0.108951012,0,0.18409385,0,0,0.166993445,0.13472851,0,0,0,0.067796209,0.040321685,0.048051308,0.028233956,0.087771824,0.050795164,0.033682127,0.033682127,0.087771824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014189,hsa-mir-3160-1,hsa-miR-3160-3p,chr11:46451815-46451836,-,Single miR only,hsa-miR-3160-3p,0.159306926,0,0,0,0,0.083254221,0,0,0,0.144505893,0,0.33398689,0.26945702,0,0,0,0.039826731,0.039826731,0.020813555,0.020813555,0.119623196,0.079157206,0.067364255,0.067364255,0.119623196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014190,hsa-mir-3160-2,hsa-miR-3160-3p,chr11:46451858-46451879,+,NA,hsa-miR-3160-3p,0.159306926,0.11187791,0,0,0,0.083254221,0.108951012,0,0.18409385,0,0,0.166993445,0.13472851,0,0,0,0.067796209,0.040321685,0.048051308,0.028233956,0.087771824,0.050795164,0.033682127,0.033682127,0.087771824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014190,hsa-mir-3160-2,hsa-miR-3160-5p,chr11:46451817-46451838,+,Single miR only,hsa-miR-3160-5p,0.159306926,0,0,0,0,0.083254221,0,0,0,0.144505893,0,0.33398689,0.26945702,0,0,0,0.039826731,0.039826731,0.020813555,0.020813555,0.119623196,0.079157206,0.067364255,0.067364255,0.119623196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014191,hsa-mir-3161,hsa-miR-3161,chr11:48096791-48096813,+,Single miR only,hsa-miR-3161,0,0,2.313121136,1.480641355,0,0,2.070069229,2.29588879,0,0,3.059972919,1.33594756,0,0,2.50268658,1.937429269,0.948440623,0.573343247,1.091489505,0.631855376,1.09898012,0.725555014,1.110028962,0.651179385,1.110028962,NA,0.224226037,1,-0.046351903,1,0.058038766,1,0.177874133,1,0.235912899,1,0.011686862,1,NA,NA,Stable
MI0014192,hsa-mir-3162,hsa-miR-3162-5p,chr11:59595127-59595149,-,NA,hsa-miR-3162-5p,0.159306926,0,0,0,0,0,0.108951012,0,0,0,0.169998496,0,0,0,0,0,0.039826731,0.039826731,0.027237753,0.027237753,0.042499624,0.042499624,0,0,0.042499624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014192,hsa-mir-3162,hsa-miR-3162-3p,chr11:59595087-59595107,-,Single miR only,hsa-miR-3162-3p,0,0,0,0,0,0,0,0.382648132,0,0,0,0,0,0,0,0,0,0,0.095662033,0.095662033,0,0,0,0,0.095662033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014193,hsa-mir-3163,hsa-miR-3163,chr11:66934476-66934497,-,Single miR only,hsa-miR-3163,0.318613851,0.11187791,0.578280284,0,0,0,0,0,0.18409385,0.289011786,0.679993982,0,0,0.144634933,0.43524984,0.726535976,0.252193011,0.127159441,0,0,0.288274904,0.143585193,0.326605187,0.161124284,0.326605187,NA,-3.201796009,NA,3.369616529,0.959015515,0.229866063,1,0.16782052,NA,0.397686584,1,3.599482593,NA,NA,NA,Stable
MI0014194,hsa-mir-3164,hsa-miR-3164,chr11:69083185-69083206,+,Single miR only,hsa-miR-3164,0.318613851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079653463,0.079653463,0,0,0,0,0,0,0.079653463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014195,hsa-mir-3165,hsa-miR-3165,chr11:72072272-72072293,-,Single miR only,hsa-miR-3165,0,0,0,0.185080169,0,0,0.217902024,0,0,0,0,0,0,0,0,0,0.046270042,0.046270042,0.054475506,0.054475506,0,0,0,0,0.054475506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014196,hsa-mir-3166,hsa-miR-3166,chr11:88176561-88176583,+,Single miR only,hsa-miR-3166,0,0,0,0,0,0.249762663,0,0,0,0,0,0,0,0,0,0,0,0,0.062440666,0.062440666,0,0,0,0,0.062440666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014197,hsa-mir-1260b,hsa-miR-1260b,chr11:96341447-96341465,+,Single miR only,hsa-miR-1260b,0.955841554,0,9.9753349,32.75918997,1.466590482,1.165559094,0,17.79313812,1.472750797,18.930272,13.59987964,0,6.871154006,23.28622429,4.352498399,0,10.92259161,7.617815946,5.106321925,4.240745665,8.500725611,4.622693801,8.627469174,5.088158999,10.92259161,0.997263686,-1.136998987,1,1.598269526,1,0.340464225,1,0.46127054,1,0.801734765,1,1.938733751,1,NA,NA,Stable
MI0014198,hsa-mir-3167,hsa-miR-3167,chr11:126988468-126988489,-,Single miR only,hsa-miR-3167,0,0.559389549,0.144570071,0.185080169,0.146659048,0.499525326,0.217902024,0.191324066,0,0.144505893,0,0,0.40418553,0.723174667,0.21762492,0.726535976,0.222259947,0.119189592,0.263852616,0.079920693,0.036126473,0.036126473,0.517880273,0.125420214,0.517880273,NA,0.427337757,1,-2.336750723,1,3.321474578,0.430915219,-1.909412967,NA,1.412061611,1,0.984723855,NA,NA,NA,Stable
MI0014199,hsa-mir-3168,hsa-miR-3168,chr13:41101076-41101092,-,Single miR only,hsa-miR-3168,0,0,0,0.185080169,0,0,0,0,0,0,0,0,0,0,0,0,0.046270042,0.046270042,0,0,0,0,0,0,0.046270042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014201,hsa-mir-3170,hsa-miR-3170,chr13:98208533-98208554,+,Single miR only,hsa-miR-3170,0,0.11187791,0,0.185080169,0.146659048,0.083254221,0,0,0,0,0.169998496,0.166993445,0,0.289269867,0,0.242178659,0.07423952,0.045392098,0.057478317,0.03561965,0.084247985,0.048644465,0.132862131,0.07730792,0.132862131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014204,hsa-mir-3173,hsa-miR-3173-3p,chr14:95137923-95137944,-,>20% RPMM,hsa-miR-3173-3p,0.159306926,0.33563373,0.578280284,0.555240508,0.146659048,0.083254221,0.326853036,0.765296263,0,0.867035359,0.339996991,0,0,0.144634933,0,0,0.407115362,0.099061065,0.330515642,0.153836781,0.301758088,0.204759309,0.036158733,0.036158733,0.407115362,NA,-0.250890822,1,-0.467415581,1,-2.312023079,1,-0.718306403,NA,-3.030329481,0.905874565,-2.779438659,NA,NA,NA,Stable
MI0014204,hsa-mir-3173,hsa-miR-3173-5p,chr14:95137961-95137982,-,Single miR only,hsa-miR-3173-5p,0.159306926,0.22375582,0,0.740320677,0.146659048,0.333016884,0.108951012,0.765296263,0.18409385,0.144505893,0.849992478,1.168954115,0.13472851,0.289269867,0.5440623,0.242178659,0.280845856,0.160214047,0.338480802,0.150466165,0.586886584,0.252647644,0.302559834,0.086753148,0.586886584,NA,0.359998806,1,0.718303537,1,-0.566096908,1,1.078302343,1,0.512205435,1,0.152206628,NA,NA,NA,Stable
MI0014205,hsa-mir-1193,hsa-miR-1193,chr14:101030061-101030083,+,Single miR only,hsa-miR-1193,0,0.11187791,0.289140142,0,0,0.333016884,0.653706072,0.765296263,0,0.144505893,1.359987964,0.834967225,0,0.144634933,0.5440623,0.726535976,0.100254513,0.06826103,0.438004805,0.172365263,0.584865271,0.316142102,0.353808302,0.169326193,0.584865271,NA,1.766957886,1,0.143673318,1,-0.601578406,1,1.910631204,1,1.309052798,1,-0.457905088,NA,NA,NA,Stable
MI0014206,hsa-mir-323b,hsa-miR-323b-3p,chr14:101056269-101056290,+,Single miR only,hsa-miR-323b-3p,3.823366216,31.54957058,18.79410923,50.15672589,3.079840013,28.1399267,21.79020241,61.79767327,5.338721638,47.68694475,35.18968857,38.5754858,3.907126788,29.65016136,22.52417922,61.02902196,26.08094298,9.823640194,28.7019106,12.24713417,31.69771019,9.174010435,29.27762233,11.89384015,31.69771019,0.964791628,0.086812527,1,0.333157553,1,-0.272954178,1,0.41997008,1,0.147015902,1,0.060203375,1,NA,NA,Stable
MI0014206,hsa-mir-323b,hsa-miR-323b-5p,chr14:101056233-101056255,+,<1% RPMM,hsa-miR-323b-5p***,0,0,0,0.185080169,0,0,0,0,0,0,0,0,0,0,0.21762492,0,0.046270042,0.046270042,0,0,0,0,0.05440623,0.05440623,0.05440623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014208,hsa-mir-3174,hsa-miR-3174,chr15:90006764-90006786,+,Single miR only,hsa-miR-3174,0.637227703,0.447511639,1.301130639,0.740320677,0.733295241,0.83254221,2.070069229,0.956620329,0.920469248,1.156047145,1.52998646,1.00196067,1.347285099,0.723174667,1.41456198,2.421786586,0.781547665,0.183501692,1.148131752,0.310688942,1.152115881,0.135095145,1.476702083,0.351378053,1.476702083,0.970837113,0.611342474,1,-0.001572797,1,0.304468582,1,0.609769677,1,0.914238258,1,0.302895784,1,NA,NA,Stable
MI0014209,hsa-mir-3175,hsa-miR-3175,chr15:92904408-92904429,+,Single miR only,hsa-miR-3175,1.593069257,0.33563373,0.722850355,1.110481016,0.586636193,0.083254221,1.307412144,0.573972198,1.472750797,0.722529466,2.549977433,0.66797378,0.67364255,0.289269867,0.97931214,0.242178659,0.940508589,0.268944659,0.637818689,0.252090124,1.353307869,0.439113583,0.546100804,0.173750242,1.353307869,NA,-0.702798246,1,1.152926776,1,-1.247385679,1,0.45012853,1,-0.797257149,1,-0.094458903,1,NA,NA,Stable
MI0014210,hsa-mir-3176,hsa-miR-3176,chr16:543336-543354,+,Single miR only,hsa-miR-3176,3.345445439,0.895023279,6.071942983,4.997164572,2.786521916,1.415321757,6.210207686,2.104564724,4.970533938,0.867035359,7.139936812,8.182678805,6.871154006,2.603428803,9.466684019,6.054466465,3.827394068,1.126847956,3.129154021,1.064475328,5.290046229,1.619015433,6.248933323,1.416233228,6.248933323,0.305278377,-0.136635728,1,0.589216617,1,0.390774187,1,0.452580889,1,0.843355076,0.626648696,0.979990804,0.308057199,NA,NA,Stable
MI0014211,hsa-mir-3177,hsa-miR-3177-5p,chr16:1734995-1735017,+,>20% RPMM,hsa-miR-3177-5p,0,0.22375582,0.722850355,0.185080169,0.146659048,0.249762663,0.108951012,0.573972198,1.104563097,0.578023573,0,0.33398689,0.53891404,0.289269867,0.5440623,2.179607927,0.282921586,0.154557292,0.26983623,0.105656009,0.50414339,0.232571835,0.887963533,0.434634229,0.887963533,NA,-0.289877314,1,1.072741788,1,0.50272111,1,0.782864474,1,1.285585583,1,1.575462898,1,NA,NA,Stable
MI0014211,hsa-mir-3177,hsa-miR-3177-3p,chr16:1735038-1735058,+,Single miR only,hsa-miR-3177-3p,2.230296959,1.566290738,1.734840852,2.77620254,2.053226675,1.082304873,1.416363156,4.209129449,1.288656947,1.445058932,3.909965397,1.66993445,1.347285099,3.32660347,2.39387412,3.39050122,2.076907772,0.272378558,2.190256038,0.702441746,2.078403931,0.615514074,2.614565977,0.47991133,2.614565977,0.993959075,0.012484927,1,-0.037012108,1,0.378112923,1,-0.024527182,1,0.353585742,1,0.341100815,1,NA,NA,Stable
MI0014222,hsa-mir-548w,hsa-miR-548w,chr16:26025246-26025268,+,Single miR only,hsa-miR-548w,0,0,0,0.185080169,0,0,0,0,0,0,0,0,0,0,0,0,0.046270042,0.046270042,0,0,0,0,0,0,0.046270042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014223,hsa-mir-3181,hsa-miR-3181,chr16:50742313-50742331,+,Single miR only,hsa-miR-3181,0.318613851,0,0.144570071,0,0,0.083254221,0,0.191324066,0.368187699,0.289011786,0,0.166993445,0.40418553,0.578539734,0.5440623,0,0.115795981,0.075708022,0.068644572,0.045357703,0.206048233,0.080183804,0.381696891,0.132698872,0.381696891,NA,-0.73092903,NA,1.592615441,1,1.050731257,1,0.861686412,NA,1.912417669,1,2.643346698,NA,NA,NA,Stable
MI0014225,hsa-mir-3183,hsa-miR-3183,chr17:1022529-1022550,-,Single miR only,hsa-miR-3183,0,0.11187791,0,0,0,0.083254221,0,0,0,0,0,0.166993445,0,0,0,0.242178659,0.027969477,0.027969477,0.020813555,0.020813555,0.041748361,0.041748361,0.060544665,0.060544665,0.060544665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0014226,hsa-mir-3184,hsa-miR-3184-5p,chr17:30117128-30117151,-,>20% RPMM,hsa-miR-3184-5p,2009.816174,2371.587934,2437.451397,4069.542763,2286.414562,2533.259437,2939.825158,4758.038194,2335.782763,3698.48383,3227.591436,3647.637819,2670.453795,2315.605285,2813.128528,4298.67119,2722.099567,458.8785046,3129.384337,559.3455257,3227.373962,315.3703022,3024.4647,437.4233788,3227.373962,0.917019776,0.232060246,1,0.046087214,1,-0.095769014,1,0.27814746,1,0.182378446,1,-0.049681801,1,NA,NA,Stable
MI0014226,hsa-mir-3184,hsa-miR-3184-3p,chr17:30117095-30117117,-,Single miR only,hsa-miR-3184-3p,2362.999628,2006.19468,2877.088983,4517.251693,2560.373664,2127.395109,3515.958109,7022.549837,2535.892778,4674.765644,4705.728354,4034.728625,2673.417822,2149.709016,3071.666933,4975.802719,2940.883746,555.0224755,3806.56918,1110.540979,3987.77885,508.0665798,3217.649123,615.7041124,3987.77885,0.75864633,0.341536525,1,0.171088514,1,-0.37139816,1,0.512625039,0.792515632,0.141226879,1,-0.200309646,1,NA,NA,Stable
