"geneID","AnchorGene","CAT_geneClassII","pairs","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG"
"CATG00000015899.1","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-CATG00000015899.1",149176025.5,149176900,0.8745,-0.8745
"CATG00000074944.1","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-CATG00000074944.1",149176025.5,144460924,4715.1015,4715.1015
"ENSG00000116128.5","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000116128.5",149176025.5,147600147,1575.8785,1575.8785
"ENSG00000117262.14","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000117262.14",149176025.5,145607979,3568.0465,3568.0465
"ENSG00000117289.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000117289.7",149176025.5,145996578,3179.4475,3179.4475
"ENSG00000121848.9","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000121848.9",149176025.5,145824085.5,3351.94,3351.94
"ENSG00000121851.8","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000121851.8",149176025.5,145964724,3211.3015,3211.3015
"ENSG00000131778.13","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000131778.13",149176025.5,147242721,1933.3045,1933.3045
"ENSG00000131779.6","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000131779.6",149176025.5,145918709,3257.3165,3257.3165
"ENSG00000131781.8","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000131781.8",149176025.5,147225617.5,1950.408,1950.408
"ENSG00000131788.11","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000131788.11",149176025.5,145859796.5,3316.229,3316.229
"ENSG00000131791.6","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000131791.6",149176025.5,147172570.5,2003.455,2003.455
"ENSG00000131795.8","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000131795.8",149176025.5,145927492.5,3248.533,3248.533
"ENSG00000143140.6","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000143140.6",149176025.5,147773349.5,1402.676,1402.676
"ENSG00000152022.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000152022.7",149176025.5,145957998.5,3218.027,3218.027
"ENSG00000162836.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000162836.7",149176025.5,147670467,1505.5585,1505.5585
"ENSG00000178104.15","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000178104.15",149176025.5,148844426.5,331.599,331.599
"ENSG00000181039.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000181039.7",149176025.5,145964577.5,3211.448,3211.448
"ENSG00000186141.4","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000186141.4",149176025.5,145824208,3351.8175,3351.8175
"ENSG00000186275.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000186275.7",149176025.5,146938362.5,2237.663,2237.663
"ENSG00000186364.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000186364.7",149176025.5,145845621,3330.4045,3330.4045
"ENSG00000188092.10","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000188092.10",149176025.5,147928421,1247.6045,1247.6045
"ENSG00000198019.8","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000198019.8",149176025.5,143874754.5,5301.271,5301.271
"ENSG00000198483.8","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000198483.8",149176025.5,145872757,3303.2685,3303.2685
"ENSG00000213240.7","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000213240.7",149176025.5,146229018,2947.0075,2947.0075
"ENSG00000243452.3","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000243452.3",149176025.5,144461668,4714.3575,4714.3575
"ENSG00000255168.1","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000255168.1",149176025.5,146229018,2947.0075,2947.0075
"ENSG00000268172.1","ENSG00000236943.2","coding_mRNA","ENSG00000236943.2-ENSG00000268172.1",149176025.5,148894768,281.2575,281.2575
"ENSG00000125870.6","ENSG00000236985.1","coding_mRNA","ENSG00000236985.1-ENSG00000125870.6",16864158,16730021.5,134.1365,134.1365
"ENSG00000100162.10","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000100162.10",42079703,41947145.5,132.5575,132.5575
"ENSG00000100167.15","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000100167.15",42079703,41976812.5,102.8905,102.8905
"ENSG00000100207.14","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000100207.14",42079703,42270643,190.94,-190.94
"ENSG00000177096.4","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000177096.4",42079703,42074262.5,5.4405,5.4405
"ENSG00000183066.10","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000183066.10",42079703,41998797,80.906,80.906
"ENSG00000183172.8","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000183172.8",42079703,42079703,0,0
"ENSG00000184983.5","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000184983.5",42079703,42090761.5,11.0585,-11.0585
"ENSG00000198911.7","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000198911.7",42079703,41833119.5,246.5835,246.5835
"ENSG00000198951.7","ENSG00000237037.5","coding_mRNA","ENSG00000237037.5-ENSG00000198951.7",42079703,42070815.5,8.8875,8.8875
"ENSG00000164104.7","ENSG00000237125.4","coding_mRNA","ENSG00000237125.4-ENSG00000164104.7",173529299,173334424,194.875,194.875
"ENSG00000164105.3","ENSG00000237125.4","coding_mRNA","ENSG00000237125.4-ENSG00000164105.3",173529299,173370943.5,158.3555,158.3555
"ENSG00000148655.10","ENSG00000237149.4","coding_mRNA","ENSG00000237149.4-ENSG00000148655.10",75401519,75431635.5,30.1165,-30.1165
"ENSG00000165637.9","ENSG00000237149.4","coding_mRNA","ENSG00000237149.4-ENSG00000165637.9",75401519,75210810,190.709,190.709
"ENSG00000165644.6","ENSG00000237149.4","coding_mRNA","ENSG00000237149.4-ENSG00000165644.6",75401519,75235955.5,165.5635,165.5635
"ENSG00000165655.14","ENSG00000237149.4","coding_mRNA","ENSG00000237149.4-ENSG00000165655.14",75401519,75401397,0.122,0.122
"ENSG00000136104.14","ENSG00000237152.2","coding_mRNA","ENSG00000237152.2-ENSG00000136104.14",50715677,50909772.5,194.0955,-194.0955
"ENSG00000186047.9","ENSG00000237152.2","coding_mRNA","ENSG00000237152.2-ENSG00000186047.9",50715677,50715488.5,0.1885,0.1885
"ENSG00000164818.11","ENSG00000237181.1","coding_mRNA","ENSG00000237181.1-ENSG00000164818.11",603506.5,726702.5,123.196,-123.196
"ENSG00000164828.13","ENSG00000237181.1","coding_mRNA","ENSG00000237181.1-ENSG00000164828.13",603506.5,816631,213.1245,-213.1245
"ENSG00000188191.10","ENSG00000237181.1","coding_mRNA","ENSG00000237181.1-ENSG00000188191.10",603506.5,602603.5,0.903,0.903
"ENSG00000197461.9","ENSG00000237181.1","coding_mRNA","ENSG00000237181.1-ENSG00000197461.9",603506.5,519196.5,84.31,84.31
"ENSG00000131778.13","ENSG00000237188.3","coding_mRNA","ENSG00000237188.3-ENSG00000131778.13",147172745.5,147242721,69.9755,-69.9755
"ENSG00000131781.8","ENSG00000237188.3","coding_mRNA","ENSG00000237188.3-ENSG00000131781.8",147172745.5,147225351.5,52.606,-52.606
"ENSG00000131791.6","ENSG00000237188.3","coding_mRNA","ENSG00000237188.3-ENSG00000131791.6",147172745.5,147172570.5,0.175,0.175
"ENSG00000186275.7","ENSG00000237188.3","coding_mRNA","ENSG00000237188.3-ENSG00000186275.7",147172745.5,146938362.5,234.383,234.383
"ENSG00000141956.9","ENSG00000237232.3","coding_mRNA","ENSG00000237232.3-ENSG00000141956.9",42009295.5,41879325,129.9705,129.9705
"ENSG00000157617.12","ENSG00000237232.3","coding_mRNA","ENSG00000237232.3-ENSG00000157617.12",42009295.5,41953939.5,55.356,55.356
"ENSG00000160179.14","ENSG00000237232.3","coding_mRNA","ENSG00000237232.3-ENSG00000160179.14",42009295.5,42219135.5,209.84,-209.84
"ENSG00000173276.9","ENSG00000237232.3","coding_mRNA","ENSG00000237232.3-ENSG00000173276.9",42009295.5,42010354,1.0585,-1.0585
"ENSG00000177398.14","ENSG00000237232.3","coding_mRNA","ENSG00000237232.3-ENSG00000177398.14",42009295.5,42062902,53.6065,-53.6065
"ENSG00000135823.9","ENSG00000237292.1","coding_mRNA","ENSG00000237292.1-ENSG00000135823.9",181105736,181022896,82.84,82.84
"ENSG00000153029.10","ENSG00000237292.1","coding_mRNA","ENSG00000237292.1-ENSG00000153029.10",181105736,181033990,71.746,71.746
"ENSG00000162783.8","ENSG00000237292.1","coding_mRNA","ENSG00000237292.1-ENSG00000162783.8",181105736,181088701.5,17.0345,17.0345
"ENSG00000079150.13","ENSG00000237298.4","coding_mRNA","ENSG00000237298.4-ENSG00000079150.13",178523221,178478576.5,44.6445,44.6445
"ENSG00000116095.6","ENSG00000237298.4","coding_mRNA","ENSG00000237298.4-ENSG00000116095.6",178523221,178480470.5,42.7505,42.7505
"ENSG00000180228.8","ENSG00000237298.4","coding_mRNA","ENSG00000237298.4-ENSG00000180228.8",178523221,178451148.5,72.0725,72.0725
"ENSG00000204311.7","ENSG00000237298.4","coding_mRNA","ENSG00000237298.4-ENSG00000204311.7",178523221,178451367.5,71.8535,71.8535
"ENSG00000154710.11","ENSG00000237310.1","coding_mRNA","ENSG00000237310.1-ENSG00000154710.11",66493727.5,66682164.5,188.437,-188.437
"ENSG00000243335.4","ENSG00000237310.1","coding_mRNA","ENSG00000237310.1-ENSG00000243335.4",66493727.5,66629045.5,135.318,-135.318
"ENSG00000177606.5","ENSG00000237352.2","coding_mRNA","ENSG00000237352.2-ENSG00000177606.5",59020471.5,58784069,236.4025,236.4025
"ENSG00000100523.10","ENSG00000237356.1","coding_mRNA","ENSG00000237356.1-ENSG00000100523.10",53217881,53153250.5,64.6305,64.6305
"ENSG00000130222.6","ENSG00000237372.1","coding_mRNA","ENSG00000237372.1-ENSG00000130222.6",89701657.5,89605012,96.6455,96.6455
"ENSG00000187764.7","ENSG00000237372.1","coding_mRNA","ENSG00000237372.1-ENSG00000187764.7",89701657.5,89498095.5,203.562,203.562
"ENSG00000123473.11","ENSG00000237424.1","coding_mRNA","ENSG00000237424.1-ENSG00000123473.11",47437667.5,47334214,103.4535,103.4535
"ENSG00000162368.9","ENSG00000237424.1","coding_mRNA","ENSG00000237424.1-ENSG00000162368.9",47437667.5,47333911.5,103.756,103.756
"ENSG00000007923.11","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000007923.11",6784984.5,6701814,83.1705,83.1705
"ENSG00000041988.11","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000041988.11",6784984.5,6625189.5,159.795,159.795
"ENSG00000116273.5","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000116273.5",6784984.5,6613746.5,171.238,171.238
"ENSG00000162408.10","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000162408.10",6784984.5,6554524,230.4605,230.4605
"ENSG00000162413.12","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000162413.12",6784984.5,6602868,182.1165,182.1165
"ENSG00000171735.14","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000171735.14",6784984.5,6785469.5,0.485,-0.485
"ENSG00000204859.7","ENSG00000237436.1","coding_mRNA","ENSG00000237436.1-ENSG00000204859.7",6784984.5,6580014,204.9705,204.9705
"ENSG00000119508.13","ENSG00000237461.1","coding_mRNA","ENSG00000237461.1-ENSG00000119508.13",99819890.5,99821885,1.9945,-1.9945
"ENSG00000136874.6","ENSG00000237461.1","coding_mRNA","ENSG00000237461.1-ENSG00000136874.6",99819890.5,99906666,86.7755,-86.7755
"CATG00000058239.1","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-CATG00000058239.1",20957107.5,20957778,0.6705,-0.6705
"ENSG00000099940.7","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000099940.7",20957107.5,20859081.5,98.026,98.026
"ENSG00000099942.8","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000099942.8",20957107.5,20917455.5,39.652,39.652
"ENSG00000099949.14","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000099949.14",20957107.5,20982309.5,25.202,-25.202
"ENSG00000099957.12","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000099957.12",20957107.5,21002203.5,45.096,-45.096
"ENSG00000183773.11","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000183773.11",20957107.5,20957107.5,0,0
"ENSG00000184436.7","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000184436.7",20957107.5,21001772,44.6645,-44.6645
"ENSG00000241973.6","ENSG00000237476.1","coding_mRNA","ENSG00000237476.1-ENSG00000241973.6",20957107.5,20858780,98.3275,98.3275
"CATG00000063921.1","ENSG00000237485.1","coding_mRNA","ENSG00000237485.1-CATG00000063921.1",20186500,20040805.5,145.6945,145.6945
"ENSG00000114166.7","ENSG00000237485.1","coding_mRNA","ENSG00000237485.1-ENSG00000114166.7",20186500,20040634.5,145.8655,145.8655
"ENSG00000129810.10","ENSG00000237485.1","coding_mRNA","ENSG00000237485.1-ENSG00000129810.10",20186500,20186199.5,0.3005,0.3005
"ENSG00000144566.6","ENSG00000237485.1","coding_mRNA","ENSG00000237485.1-ENSG00000144566.6",20186500,19947376,239.124,239.124
"ENSG00000163576.13","ENSG00000237485.1","coding_mRNA","ENSG00000237485.1-ENSG00000163576.13",20186500,19946984,239.516,239.516
"ENSG00000108010.7","ENSG00000237489.2","coding_mRNA","ENSG00000237489.2-ENSG00000108010.7",130110823,130136401.5,25.5785,-25.5785
"ENSG00000112378.11","ENSG00000237499.2","coding_mRNA","ENSG00000237499.2-ENSG00000112378.11",137868234.5,138107419.5,239.185,-239.185
"ENSG00000118503.10","ENSG00000237499.2","coding_mRNA","ENSG00000237499.2-ENSG00000118503.10",137866667.5,137867260,0.5925,-0.5925
"ENSG00000005483.15","ENSG00000237513.1","coding_mRNA","ENSG00000237513.1-ENSG00000005483.15",104940945,105014199.5,73.2545,-73.2545
"ENSG00000115414.14","ENSG00000237525.2","coding_mRNA","ENSG00000237525.2-ENSG00000115414.14",215533062,215436068.5,96.9935,96.9935
"ENSG00000138363.10","ENSG00000237525.2","coding_mRNA","ENSG00000237525.2-ENSG00000138363.10",215533062,215312087.5,220.9745,220.9745
"ENSG00000163219.7","ENSG00000237576.1","coding_mRNA","ENSG00000237576.1-ENSG00000163219.7",68834996,68735122.5,99.8735,99.8735
"ENSG00000169604.15","ENSG00000237576.1","coding_mRNA","ENSG00000237576.1-ENSG00000169604.15",68834996,69013185.5,178.1895,-178.1895
"ENSG00000141959.12","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000141959.12",44175441.5,44300070,124.6285,-124.6285
"ENSG00000142185.12","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000142185.12",44175441.5,44353619.5,178.178,-178.178
"ENSG00000160218.8","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000160218.8",44175441.5,44012333.5,163.108,163.108
"ENSG00000160221.12","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000160221.12",44175441.5,44133675.5,41.766,41.766
"ENSG00000160223.12","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000160223.12",44175441.5,44240983.5,65.542,-65.542
"ENSG00000160226.11","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000160226.11",44175441.5,44339273.5,163.832,-163.832
"ENSG00000241945.3","ENSG00000237604.1","coding_mRNA","ENSG00000237604.1-ENSG00000241945.3",44175441.5,44107341.5,68.1,68.1
"ENSG00000106546.8","ENSG00000237773.1","coding_mRNA","ENSG00000237773.1-ENSG00000106546.8",17299305.5,17298650.5,0.655,0.655
"ENSG00000165322.13","ENSG00000237797.1","coding_mRNA","ENSG00000237797.1-ENSG00000165322.13",31707444,31928821.5,221.3775,-221.3775
"ENSG00000006074.4","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000006074.4",35890473,36064272,173.799,-173.799
"ENSG00000006075.11","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000006075.11",35890473,36090142,199.669,-199.669
"ENSG00000129277.9","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000129277.9",35890473,36103828.5,213.3555,-213.3555
"ENSG00000161570.4","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000161570.4",35890473,35880359.5,10.1135,10.1135
"ENSG00000161574.11","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000161574.11",35890473,36001554,111.081,-111.081
"ENSG00000167236.2","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000167236.2",35890473,36017972.5,127.4995,-127.4995
"ENSG00000172660.7","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000172660.7",35890473,35809482.5,80.9905,80.9905
"ENSG00000267596.1","ENSG00000237805.1","coding_mRNA","ENSG00000237805.1-ENSG00000267596.1",35890473,36001554,111.081,-111.081
"ENSG00000105810.5","ENSG00000237819.1","coding_mRNA","ENSG00000237819.1-ENSG00000105810.5",92836375.5,92836581.5,0.206,-0.206
"ENSG00000234545.3","ENSG00000237819.1","coding_mRNA","ENSG00000237819.1-ENSG00000234545.3",92836375.5,92590392,245.9835,245.9835
"CATG00000107372.1","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-CATG00000107372.1",136546164.5,136363373.5,182.791,182.791
"ENSG00000148384.11","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000148384.11",136546164.5,136439823,106.3415,106.3415
"ENSG00000148396.14","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000148396.14",136546164.5,136483048,63.1165,63.1165
"ENSG00000148400.9","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000148400.9",136546164.5,136546046.5,0.118,0.118
"ENSG00000160360.7","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000160360.7",136546164.5,136327580,218.5845,218.5845
"ENSG00000165684.3","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000165684.3",136546164.5,136410614,135.5505,135.5505
"ENSG00000165688.7","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000165688.7",136546164.5,136410661,135.5035,135.5035
"ENSG00000165689.12","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000165689.12",136546164.5,136410614,135.5505,135.5505
"ENSG00000169692.8","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000169692.8",136546420,136687409,140.989,-140.989
"ENSG00000172889.11","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000172889.11",136546420,136665780,119.36,-119.36
"ENSG00000187796.9","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000187796.9",136546164.5,136373647,172.5175,172.5175
"ENSG00000213221.4","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000213221.4",136546164.5,136363728.5,182.436,182.436
"ENSG00000244187.3","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000244187.3",136546420,136791355.5,244.9355,-244.9355
"ENSG00000272896.1","ENSG00000237886.1","coding_mRNA","ENSG00000237886.1-ENSG00000272896.1",136546420,136791355.5,244.9355,-244.9355
"ENSG00000065526.6","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000065526.6",15725408,15847828,122.42,-122.42
"ENSG00000116138.8","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000116138.8",15725408,15526874.5,198.5335,198.5335
"ENSG00000116771.5","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000116771.5",15725408,15585583,139.825,139.825
"ENSG00000116786.7","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000116786.7",15725408,15684325,41.083,41.083
"ENSG00000132906.13","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000132906.13",15725408,15524225.5,201.1825,201.1825
"ENSG00000162458.8","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000162458.8",15725408,15758794,33.386,-33.386
"ENSG00000197312.7","ENSG00000237938.1","coding_mRNA","ENSG00000237938.1-ENSG00000197312.7",15725408,15617453.5,107.9545,107.9545
"ENSG00000212743.1","ENSG00000237943.2","coding_mRNA","ENSG00000237943.2-ENSG00000212743.1",6580411,6345210,235.201,235.201
"ENSG00000198743.5","ENSG00000237945.3","coding_mRNA","ENSG00000237945.3-ENSG00000198743.5",33948087.5,34073557,125.4695,-125.4695
"ENSG00000241837.2","ENSG00000237945.3","coding_mRNA","ENSG00000237945.3-ENSG00000241837.2",33938240.5,33915787,22.4535,22.4535
"ENSG00000243927.1","ENSG00000237945.3","coding_mRNA","ENSG00000237945.3-ENSG00000243927.1",33948087.5,34073557,125.4695,-125.4695
"ENSG00000249209.1","ENSG00000237945.3","coding_mRNA","ENSG00000237945.3-ENSG00000249209.1",33938240.5,33912375.5,25.865,25.865
"ENSG00000272962.1","ENSG00000237945.3","coding_mRNA","ENSG00000237945.3-ENSG00000272962.1",33948087.5,34073557,125.4695,-125.4695
"ENSG00000143367.11","ENSG00000237976.1","coding_mRNA","ENSG00000237976.1-ENSG00000143367.11",151346952,151540308,193.356,-193.356
"ENSG00000143373.13","ENSG00000237976.1","coding_mRNA","ENSG00000237976.1-ENSG00000143373.13",151346952,151282287,64.665,64.665
"ENSG00000143390.13","ENSG00000237976.1","coding_mRNA","ENSG00000237976.1-ENSG00000143390.13",151346952,151347266.5,0.3145,-0.3145
"ENSG00000143393.12","ENSG00000237976.1","coding_mRNA","ENSG00000237976.1-ENSG00000143393.12",151346952,151327663.5,19.2885,19.2885
"ENSG00000143398.15","ENSG00000237976.1","coding_mRNA","ENSG00000237976.1-ENSG00000143398.15",151346952,151198572,148.38,148.38
"ENSG00000143434.11","ENSG00000237976.1","coding_mRNA","ENSG00000237976.1-ENSG00000143434.11",151346952,151146625.5,200.3265,200.3265
